ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,ForcedCompletionEdge,EdgeBootstrapFraction,EdgeAlternatives95,ChildReportedParentCount,ChildExactPairStableAtTierA,ChildExactPairStableAtTierB,ChildEvidenceStatus,ChildEvidenceTier,ParentCountMAPState,ParentCountStable,RawTwoParentVsReducedLoglik,Caveat
fTroAst11,2021cicX13611458,father,M,F1,fTroAst64,2021cicX14537290,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.5055,fTroAst18:0.506;fTroAst11:0.387;fTroAst25:0.094,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-869531.8318389598,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst64,2021cicX14537290,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.4005,fTroAst56:0.401;fTroAst44:0.232;fTroAst19:0.164;fTroAst50:0.116;fTroAst26:0.051,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-869531.8318389598,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst43,2021cicX13611463,father,M,F1,fTroAst66,2021cicX14537291,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.31,fTroAst25:0.310;fTroAst43:0.301;fTroAst11:0.211;fTroAst31:0.067;fTroAst18:0.067,2,False,False,U_parent_count_or_identity_unresolved,C_not_yet_defined,two_parent,False,-851597.6468380606,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst66,2021cicX14537291,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.3595,fTroAst12:0.359;fTroAst38:0.340;fTroAst32:0.267,2,False,False,U_parent_count_or_identity_unresolved,C_not_yet_defined,two_parent,False,-851597.6468380606,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst75,2021cicX14537292,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.433,fTroAst25:0.433;fTroAst18:0.348;fTroAst37:0.144;fTroAst11:0.063,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-839758.2371323933,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst75,2021cicX14537292,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.3755,fTroAst56:0.376;fTroAst44:0.364;fTroAst12:0.144;fTroAst32:0.042;fTroAst50:0.037,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-839758.2371323933,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst37,2021cicX13611462,father,M,F1,fTroAst77,2021cicX14537293,F2,Tier_A_strict_identity,True,True,False,0.746,fTroAst37:0.746;fTroAst11:0.184;fTroAst25:0.053,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-759246.3602846125,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst77,2021cicX14537293,F2,Tier_A_strict_identity,True,True,False,0.7435,fTroAst12:0.744;fTroAst44:0.158;fTroAst19:0.067,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-759246.3602846125,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst79,2021cicX14537294,F2,Tier_A_strict_identity,True,True,False,0.696,fTroAst18:0.696;fTroAst11:0.206;fTroAst37:0.078,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-860637.2136917673,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst50,2021cicX13611472,mother,F,F1,fTroAst79,2021cicX14537294,F2,Tier_A_strict_identity,True,True,False,0.62,fTroAst50:0.620;fTroAst26:0.122;fTroAst32:0.093;fTroAst38:0.048;fTroAst44:0.042;fTroAst19:0.034,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-860637.2136917673,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst80,2021cicX14537295,F2,Tier_A_strict_identity,True,True,False,0.717,fTroAst11:0.717;fTroAst18:0.176;fTroAst25:0.107,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-542340.7942377455,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst80,2021cicX14537295,F2,Tier_A_strict_identity,True,True,False,0.9865,fTroAst38:0.987,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-542340.7942377455,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst81,2021cicX14537296,F2,Tier_A_strict_identity,True,True,False,0.7865,fTroAst18:0.786;fTroAst25:0.163;fTroAst11:0.051,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-664084.6757638743,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst81,2021cicX14537296,F2,Tier_A_strict_identity,True,True,False,0.7235,fTroAst12:0.724;fTroAst38:0.246,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-664084.6757638743,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst82,2021cicX14537297,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.395,fTroAst11:0.395;fTroAst18:0.362;fTroAst25:0.234,2,False,False,two_parent__E_competing_parental_hypotheses,B_one_parent_identity,two_parent,True,-855530.9311393946,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst82,2021cicX14537297,F2,Tier_B_additional_identity,False,True,False,0.604,fTroAst38:0.604;fTroAst12:0.348,2,False,False,two_parent__E_competing_parental_hypotheses,B_one_parent_identity,two_parent,True,-855530.9311393946,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst73,2021cicX14537298,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.426,fTroAst18:0.426;fTroAst25:0.354;fTroAst37:0.136;fTroAst11:0.041,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-793805.4867603206,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst73,2021cicX14537298,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.4685,fTroAst56:0.469;fTroAst32:0.210;fTroAst26:0.091;fTroAst38:0.073;fTroAst12:0.062;fTroAst44:0.042;fTroAst19:0.037,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-793805.4867603206,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst74,2021cicX14537299,F2,Tier_B_additional_identity,False,True,False,0.5235,fTroAst11:0.523;fTroAst37:0.260;fTroAst18:0.128;fTroAst25:0.087,2,False,False,U_parent_count_or_identity_unresolved,B_one_parent_identity,two_parent,False,-872358.3444845751,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst74,2021cicX14537299,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.353,fTroAst44:0.353;fTroAst56:0.264;fTroAst12:0.228;fTroAst32:0.068;fTroAst19:0.043,2,False,False,U_parent_count_or_identity_unresolved,B_one_parent_identity,two_parent,False,-872358.3444845751,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst76,2021cicX14537300,F2,Tier_A_strict_identity,True,True,False,0.786,fTroAst18:0.786;fTroAst25:0.171,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-583030.9186601052,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst76,2021cicX14537300,F2,Tier_A_strict_identity,True,True,False,0.672,fTroAst12:0.672;fTroAst38:0.328,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-583030.9186601052,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst43,2021cicX13611463,father,M,F1,fTroAst78,2021cicX14537301,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst43:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,9785.631987485567,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst26,2021cicX13611468,mother,F,F1,fTroAst78,2021cicX14537301,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst26:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,9785.631987485567,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst87,2021cicX14537302,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.45,fTroAst18:0.450;fTroAst25:0.326;fTroAst11:0.198,2,False,False,two_parent__C_mother_stable_father_ambiguous,A_one_parent_identity,two_parent,True,-576198.7434344599,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst87,2021cicX14537302,F2,Tier_A_strict_identity,True,True,False,0.9855,fTroAst38:0.986,2,False,False,two_parent__C_mother_stable_father_ambiguous,A_one_parent_identity,two_parent,True,-576198.7434344599,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst89,2021cicX14537303,F2,Tier_A_strict_identity,True,True,False,0.733,fTroAst11:0.733;fTroAst37:0.231,2,False,False,two_parent__C_father_stable_mother_ambiguous,A_one_parent_identity,two_parent,True,-719035.1124356454,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst89,2021cicX14537303,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.4325,fTroAst44:0.432;fTroAst32:0.254;fTroAst12:0.163;fTroAst38:0.070;fTroAst56:0.046,2,False,False,two_parent__C_father_stable_mother_ambiguous,A_one_parent_identity,two_parent,True,-719035.1124356454,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst43,2021cicX13611463,father,M,F1,fTroAst91,2021cicX14537304,F2,Tier_A_strict_identity,True,True,False,0.9535,fTroAst43:0.954,2,False,False,B_parent_count_ambiguous_shared_parent_identity_stable,A_one_parent_identity,two_parent,False,-651498.0855237334,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst91,2021cicX14537304,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.267,fTroAst12:0.267;fTroAst32:0.196;fTroAst26:0.184;fTroAst19:0.144;fTroAst50:0.140;fTroAst44:0.035,2,False,False,B_parent_count_ambiguous_shared_parent_identity_stable,A_one_parent_identity,two_parent,False,-651498.0855237334,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst37,2021cicX13611462,father,M,F1,fTroAst92,2021cicX14537305,F2,Tier_A_strict_identity,True,True,False,0.848,fTroAst37:0.848;fTroAst18:0.064;fTroAst11:0.053,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-695265.3329800614,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst92,2021cicX14537305,F2,Tier_A_strict_identity,True,True,False,0.8225,fTroAst12:0.823;fTroAst44:0.065;fTroAst38:0.059;fTroAst56:0.048,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-695265.3329800614,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst83,2021cicX14537306,F2,Tier_B_additional_identity,False,True,False,0.5965,fTroAst11:0.597;fTroAst18:0.379,2,False,True,two_parent__C_mother_stable_father_ambiguous,B_exact_pair,two_parent,True,-612604.0695797498,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst19,2021cicX13611467,mother,F,F1,fTroAst83,2021cicX14537306,F2,Tier_A_strict_identity,True,True,False,0.9935,fTroAst19:0.994,2,False,True,two_parent__C_mother_stable_father_ambiguous,B_exact_pair,two_parent,True,-612604.0695797498,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst43,2021cicX13611463,father,M,F1,fTroAst84,2021cicX14537307,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.363,fTroAst43:0.363;fTroAst49:0.354;fTroAst55:0.250,2,False,False,two_parent__C_mother_stable_father_ambiguous,A_one_parent_identity,two_parent,True,-718223.86720159,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst84,2021cicX14537307,F2,Tier_A_strict_identity,True,True,False,0.9985,fTroAst12:0.999,2,False,False,two_parent__C_mother_stable_father_ambiguous,A_one_parent_identity,two_parent,True,-718223.86720159,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst85,2021cicX14537308,F2,Tier_A_strict_identity,True,True,False,0.9915,fTroAst18:0.992,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-462986.427946894,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst85,2021cicX14537308,F2,Tier_A_strict_identity,True,True,False,0.715,fTroAst38:0.715;fTroAst12:0.283,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-462986.427946894,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst86,2021cicX14537309,F2,Tier_A_strict_identity,True,True,False,0.69,fTroAst11:0.690;fTroAst18:0.249;fTroAst25:0.053,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-502256.2134597581,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst86,2021cicX14537309,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst12:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-502256.2134597581,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst88,2021cicX14537310,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-9551.126895702444,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst88,2021cicX14537310,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst38:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-9551.126895702444,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst90,2021cicX14537311,F2,Tier_A_strict_identity,True,True,False,0.679,fTroAst11:0.679;fTroAst25:0.141;fTroAst18:0.090;fTroAst37:0.068,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-823324.459748718,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst90,2021cicX14537311,F2,Tier_A_strict_identity,True,True,False,0.7145,fTroAst44:0.715;fTroAst26:0.083;fTroAst19:0.054;fTroAst38:0.053;fTroAst32:0.050,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-823324.459748718,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst99,2021cicX14537312,F2,Tier_A_strict_identity,True,True,False,0.8175,fTroAst11:0.818;fTroAst18:0.172,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-555680.9427366592,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst19,2021cicX13611467,mother,F,F1,fTroAst99,2021cicX14537312,F2,Tier_A_strict_identity,True,True,False,0.9995,fTroAst19:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-555680.9427366592,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst25,2021cicX13611460,father,M,F1,fTroAst101,2021cicX14537313,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.448,fTroAst25:0.448;fTroAst11:0.282;fTroAst49:0.146;fTroAst18:0.114,2,False,False,two_parent__E_competing_parental_hypotheses,B_one_parent_identity,two_parent,True,-899799.9565650383,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst101,2021cicX14537313,F2,Tier_B_additional_identity,False,True,False,0.721,fTroAst38:0.721;fTroAst12:0.278,2,False,False,two_parent__E_competing_parental_hypotheses,B_one_parent_identity,two_parent,True,-899799.9565650383,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst93,2021cicX14537314,F2,Tier_B_additional_identity,False,True,False,0.521,fTroAst11:0.521;fTroAst18:0.273;fTroAst37:0.200,2,False,False,U_parent_count_or_identity_unresolved,B_one_parent_identity,two_parent,False,-851583.4985955921,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst93,2021cicX14537314,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.347,fTroAst44:0.347;fTroAst12:0.183;fTroAst50:0.137;fTroAst26:0.125;fTroAst32:0.123;fTroAst56:0.034;fTroAst19:0.033,2,False,False,U_parent_count_or_identity_unresolved,B_one_parent_identity,two_parent,False,-851583.4985955921,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst49,2021cicX13611464,father,M,F1,fTroAst94,2021cicX14537315,F2,Tier_A_strict_identity,True,True,False,0.6775,fTroAst49:0.677;fTroAst31:0.204;fTroAst43:0.087,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-794766.2387464042,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst94,2021cicX14537315,F2,Tier_A_strict_identity,True,True,False,0.9485,fTroAst12:0.949;fTroAst38:0.051,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-794766.2387464042,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst25,2021cicX13611460,father,M,F1,fTroAst95,2021cicX14537316,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst25:1.000,2,False,False,two_parent__C_father_stable_mother_ambiguous,A_one_parent_identity,two_parent,True,-313419.56119887857,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst95,2021cicX14537316,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.4715,fTroAst56:0.471;fTroAst44:0.171;fTroAst19:0.158;fTroAst32:0.125;fTroAst26:0.061,2,False,False,two_parent__C_father_stable_mother_ambiguous,A_one_parent_identity,two_parent,True,-313419.56119887857,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst96,2021cicX14537317,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,75345.38390468247,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst96,2021cicX14537317,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst38:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,75345.38390468247,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst97,2021cicX14537318,F2,Tier_B_additional_identity,False,True,False,0.577,fTroAst18:0.577;fTroAst25:0.280;fTroAst11:0.130,2,False,False,two_parent__C_mother_stable_father_ambiguous,B_both_parent_identities_pair_ambiguous,two_parent,True,-702485.7127806498,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
