EntityID,Sample,Alias,SantosID,EntityType,MetadataGeneration,PedigreeGeneration,Brood,Sex,Parent1,Parent2,Parent1Alias,Parent2Alias,CandidateParent1,CandidateParent2,CandidateParent1Alias,CandidateParent2Alias,ObservedParentState,EvidenceStatus,MissingBiologicalParentCount,Notes,InferenceModel,EvidencePolicy,EvidenceTier,Parent1EvidenceTier,Parent2EvidenceTier,PairBootstrapFraction,FatherBootstrapFraction,MotherBootstrapFraction,PairAlternatives95,Parent1Alternatives95,Parent2Alternatives95,ParentCountMAPState,ParentCountStateUsedAsTierGate,UnresolvedObservedParentIdentityCount,Parent1BootstrapFraction,HandoffView,F2RecordedF1ParentGuarantee,ForcedCompleteOnly,HandoffInterpretation
2021cicX11218942,2021cicX11218942,fAulAsc124,AA123,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.7995,0.8694999999999999,0.877,fAulAsc158+fAulAsc154:0.799;fAulAsc157+fAulAsc154:0.077;fAulAsc158+fAulAsc153:0.070;fAulAsc157+fAulAsc153:0.051,fAulAsc158:0.869;fAulAsc157:0.129,fAulAsc154:0.877;fAulAsc153:0.123,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218943,2021cicX11218943,fAulAsc125,AA124,sequenced_individual,F2,F2,,M,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.764,0.77775,0.914,fAulAsc157+fAulAsc154:0.764;fAulAsc158+fAulAsc154:0.150;fAulAsc158+fAulAsc153:0.072,fAulAsc157:0.778;fAulAsc158:0.222,fAulAsc154:0.914;fAulAsc153:0.086,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218944,2021cicX11218944,fAulAsc126,AA125,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.648,0.92375,0.69325,fAulAsc158+fAulAsc154:0.648;fAulAsc158+fAulAsc153:0.276;fAulAsc157+fAulAsc154:0.045,fAulAsc158:0.924;fAulAsc157:0.076,fAulAsc154:0.693;fAulAsc153:0.307,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218945,2021cicX11218945,fAulAsc127,AA126,sequenced_individual,F2,F2,,M,,,,,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,observed_parent_identity_unresolved,C_complete_working_hypothesis,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,C,0.572,0.6164999999999999,0.5754999999999999,fAulAsc158+fAulAsc153:0.572;fAulAsc157+fAulAsc154:0.380,fAulAsc158:0.616;fAulAsc157:0.383,fAulAsc153:0.575;fAulAsc154:0.424,zero_parent,False,2.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218946,2021cicX11218946,fAulAsc128,AA127,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.7565,0.88225,0.81875,fAulAsc150+fAulAsc154:0.756;fAulAsc150+fAulAsc153:0.126;fAulAsc151+fAulAsc154:0.062;fAulAsc152+fAulAsc153:0.033,fAulAsc150:0.882;fAulAsc151:0.062;fAulAsc152:0.033,fAulAsc154:0.819;fAulAsc153:0.181,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218947,2021cicX11218947,fAulAsc129,AA128,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_both_parent_identities_pair_ambiguous,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_both_parent_identities_pair_ambiguous,B,B,0.48825,0.64875,0.80825,fAulAsc158+fAulAsc154:0.488;fAulAsc157+fAulAsc154:0.320;fAulAsc158+fAulAsc153:0.161,fAulAsc158:0.649;fAulAsc157:0.346,fAulAsc154:0.808;fAulAsc153:0.192,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218948,2021cicX11218948,fAulAsc130,AA129,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.6065,0.8532500000000001,0.607,fAulAsc158+fAulAsc153:0.607;fAulAsc158+fAulAsc154:0.247;fAulAsc157+fAulAsc154:0.146,fAulAsc158:0.853;fAulAsc157:0.146,fAulAsc153:0.607;fAulAsc154:0.393,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218949,2021cicX11218949,fAulAsc131,AA130,sequenced_individual,F2,F2,,M,,,,,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,observed_parent_identity_unresolved,C_complete_working_hypothesis,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,C,0.4405,0.6445,0.55975,fAulAsc158+fAulAsc153:0.441;fAulAsc157+fAulAsc154:0.234;fAulAsc158+fAulAsc154:0.204;fAulAsc157+fAulAsc153:0.117,fAulAsc158:0.644;fAulAsc157:0.351,fAulAsc153:0.560;fAulAsc154:0.440,zero_parent,False,2.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218950,2021cicX11218950,fAulAsc132,AA131,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.72375,0.89475,0.72975,fAulAsc158+fAulAsc154:0.724;fAulAsc158+fAulAsc153:0.171;fAulAsc157+fAulAsc153:0.099,fAulAsc158:0.895;fAulAsc157:0.105,fAulAsc154:0.730;fAulAsc153:0.270,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218951,2021cicX11218951,fAulAsc133,AA132,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,two_observed_parent_working_hypothesis,A_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_exact_pair,A,A,0.98575,0.994,0.99125,fAulAsc150+fAulAsc154:0.986,fAulAsc150:0.994,fAulAsc154:0.991,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218952,2021cicX11218952,fAulAsc134,AA133,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.703,0.74325,0.70475,fAulAsc158+fAulAsc154:0.703;fAulAsc157+fAulAsc153:0.255,fAulAsc158:0.743;fAulAsc157:0.257,fAulAsc154:0.705;fAulAsc153:0.295,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218953,2021cicX11218953,fAulAsc135,AA134,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.61625,0.825,0.73725,fAulAsc158+fAulAsc154:0.616;fAulAsc158+fAulAsc153:0.209;fAulAsc157+fAulAsc154:0.121;fAulAsc157+fAulAsc153:0.054,fAulAsc158:0.825;fAulAsc157:0.175,fAulAsc154:0.737;fAulAsc153:0.263,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218954,2021cicX11218954,fAulAsc136,AA135,sequenced_individual,F2,F2,,M,,2021cicX11218972,,fAulAsc154,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,C,B,0.4985,0.4987499999999999,0.92125,fAulAsc157+fAulAsc154:0.498;fAulAsc158+fAulAsc154:0.423;fAulAsc158+fAulAsc153:0.078,fAulAsc158:0.501;fAulAsc157:0.499,fAulAsc154:0.921;fAulAsc153:0.079,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218955,2021cicX11218955,fAulAsc137,AA136,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.78675,0.845,0.8859999999999999,fAulAsc158+fAulAsc154:0.787;fAulAsc157+fAulAsc154:0.099;fAulAsc158+fAulAsc153:0.058;fAulAsc157+fAulAsc153:0.056,fAulAsc158:0.845;fAulAsc157:0.155,fAulAsc154:0.886;fAulAsc153:0.114,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218956,2021cicX11218956,fAulAsc138,AA137,sequenced_individual,F2,F2,,M,,2021cicX11218972,,fAulAsc154,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,one_observed_parent_reported,A_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_one_parent_identity,C,A,0.661,0.662,0.97025,fAulAsc157+fAulAsc154:0.661;fAulAsc158+fAulAsc154:0.309,fAulAsc157:0.662;fAulAsc158:0.338,fAulAsc154:0.970,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218957,2021cicX11218957,fAulAsc139,AA138,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,A,0.92075,0.94725,0.9735,fAulAsc158+fAulAsc154:0.921;fAulAsc157+fAulAsc154:0.053,fAulAsc158:0.947;fAulAsc157:0.053,fAulAsc154:0.973,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218958,2021cicX11218958,fAulAsc140,AA139,sequenced_individual,F2,F2,,M,2021cicX11218976,,fAulAsc158,,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,B,C,0.407,0.69775,0.6575,fAulAsc158+fAulAsc154:0.407;fAulAsc158+fAulAsc153:0.291;fAulAsc157+fAulAsc154:0.251;fAulAsc157+fAulAsc153:0.052,fAulAsc158:0.698;fAulAsc157:0.302,fAulAsc154:0.657;fAulAsc153:0.343,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218959,2021cicX11218959,fAulAsc141,AA140,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218971,fAulAsc150,fAulAsc153,2021cicX11218968,2021cicX11218971,fAulAsc150,fAulAsc153,two_observed_parent_working_hypothesis,A_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_exact_pair,A,A,1.0,1.0,1.0,fAulAsc150+fAulAsc153:1.000,fAulAsc150:1.000,fAulAsc153:1.000,two_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218960,2021cicX11218960,fAulAsc142,AA141,sequenced_individual,F2,F2,,M,2021cicX11218976,,fAulAsc158,,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,B,C,0.42975,0.7855000000000001,0.431,fAulAsc158+fAulAsc153:0.430;fAulAsc158+fAulAsc154:0.356;fAulAsc157+fAulAsc154:0.211,fAulAsc158:0.786;fAulAsc157:0.212,fAulAsc154:0.569;fAulAsc153:0.431,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218961,2021cicX11218961,fAulAsc143,AA142,sequenced_individual,F3,F3,,M,,,,,2021cicX11218817,,fAulAsc23,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc23:0.354;fAulAsc31:0.252;fAulAsc85:0.140;fAulAsc47:0.127;fAulAsc10:0.023;fAulAsc45:0.018;fAulAsc22:0.018;fAulAsc64:0.017;fAulAsc94:0.011,,one_observed_parent,True,1.0,0.35425,tier_B,,False,observed F2 father identity unresolved
2021cicX11218962,2021cicX11218962,fAulAsc144,AA143,sequenced_individual,F3,F3,,M,2021cicX11218826,,fAulAsc32,,2021cicX11218826,,fAulAsc32,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc32:0.790;fAulAsc79:0.066;fAulAsc59:0.032;fAulAsc62:0.030;fAulAsc10:0.025;fAulAsc133:0.022,,one_observed_parent,True,0.0,0.7905,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX11218963,2021cicX11218963,fAulAsc145,AA144,sequenced_individual,F3,F3,,M,,,,,2021cicX11218832,,fAulAsc38,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc38:0.475;fAulAsc141:0.221;fAulAsc21:0.175;fAulAsc33:0.033;fAulAsc139:0.024;fAulAsc34:0.021;fAulAsc86:0.016,,one_observed_parent,True,1.0,0.47475,tier_B,,False,observed F2 father identity unresolved
2021cicX11218964,2021cicX11218964,fAulAsc146,AA145,sequenced_individual,F3,F3,,M,2021cicX11218832,,fAulAsc38,,2021cicX11218832,,fAulAsc38,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc38:0.797;fAulAsc49:0.087;fAulAsc106:0.050;fAulAsc71:0.023,,one_observed_parent,True,0.0,0.79675,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX11218965,2021cicX11218965,fAulAsc147,AA146,sequenced_individual,F2,F2,,M,2021cicX11218968,,fAulAsc150,,2021cicX11218968,2021cicX11218971,fAulAsc150,fAulAsc153,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,B,C,0.506,0.93875,0.513,fAulAsc150+fAulAsc153:0.506;fAulAsc150+fAulAsc154:0.433;fAulAsc155+fAulAsc154:0.054,fAulAsc150:0.939;fAulAsc155:0.055,fAulAsc153:0.513;fAulAsc154:0.487,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218966,2021cicX11218966,fAulAsc148,AA147,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218971,fAulAsc150,fAulAsc153,2021cicX11218968,2021cicX11218971,fAulAsc150,fAulAsc153,two_observed_parent_working_hypothesis,A_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_exact_pair,A,A,1.0,1.0,1.0,fAulAsc150+fAulAsc153:1.000,fAulAsc150:1.000,fAulAsc153:1.000,two_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218967,2021cicX11218967,fAulAsc149,AA148,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,two_observed_parent_working_hypothesis,A_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_exact_pair,A,A,1.0,1.0,1.0,fAulAsc150+fAulAsc154:1.000,fAulAsc150:1.000,fAulAsc154:1.000,two_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218968,2021cicX11218968,fAulAsc150,F1_B2_1,sequenced_individual,F1,F1,B2,M,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,two_abstract_parents,metadata_brood_plus_three_founder_topology,0.0,Topology is identifiable only up to founder relabelling; individual G0 identities are unknown,,,,,,,,,,,,,,,,tier_B,,False,
2021cicX11218969,2021cicX11218969,fAulAsc151,F1_B2_2,sequenced_individual,F1,F1,B2,M,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,two_abstract_parents,metadata_brood_plus_three_founder_topology,0.0,Topology is identifiable only up to founder relabelling; individual G0 identities are unknown,,,,,,,,,,,,,,,,tier_B,,False,
2021cicX11218970,2021cicX11218970,fAulAsc152,F1_B2_3,sequenced_individual,F1,F1,B2,M,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,two_abstract_parents,metadata_brood_plus_three_founder_topology,0.0,Topology is identifiable only up to founder relabelling; individual G0 identities are unknown,,,,,,,,,,,,,,,,tier_B,,False,
2021cicX11218971,2021cicX11218971,fAulAsc153,F1_B2_4,sequenced_individual,F1,F1,B2,F,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,two_abstract_parents,metadata_brood_plus_three_founder_topology,0.0,Topology is identifiable only up to founder relabelling; individual G0 identities are unknown,,,,,,,,,,,,,,,,tier_B,,False,
2021cicX11218972,2021cicX11218972,fAulAsc154,F1_B2_5,sequenced_individual,F1,F1,B2,F,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,two_abstract_parents,metadata_brood_plus_three_founder_topology,0.0,Topology is identifiable only up to founder relabelling; individual G0 identities are unknown,,,,,,,,,,,,,,,,tier_B,,False,
2021cicX11218973,2021cicX11218973,fAulAsc155,F1_B2_6,sequenced_individual,F1,F1,B2,M,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,two_abstract_parents,metadata_brood_plus_three_founder_topology,0.0,Topology is identifiable only up to founder relabelling; individual G0 identities are unknown,,,,,,,,,,,,,,,,tier_B,,False,
2021cicX11218974,2021cicX11218974,fAulAsc156,F1_B2_7,sequenced_individual,F1,F1,B2,M,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B2_SPECIFIC,two_abstract_parents,metadata_brood_plus_three_founder_topology,0.0,Topology is identifiable only up to founder relabelling; individual G0 identities are unknown,,,,,,,,,,,,,,,,tier_B,,False,
2021cicX11218975,2021cicX11218975,fAulAsc157,F1_B1_1,sequenced_individual,F1,F1,B1,M,LATENT_G0_SHARED,LATENT_G0_B1_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B1_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B1_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B1_SPECIFIC,two_abstract_parents,metadata_brood_plus_three_founder_topology,0.0,Topology is identifiable only up to founder relabelling; individual G0 identities are unknown,,,,,,,,,,,,,,,,tier_B,,False,
