Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F2_52,338094,338093,338004,0.9997367588207978,0.9998639427613112,0.9998728160594866,272496,338004,Flipped,chr5
F2_53,338094,338093,338090,0.9999911267018247,0.9999911267018247,1.0,241659,338090,Flipped,chr5
F2_54,338094,338093,338028,0.9998077452062006,1.0,0.9998077452062006,261747,338028,Flipped,chr5
F2_55,338094,338093,338014,0.9997663364813824,0.9999112670182465,0.9998550694631358,260013,338014,Flipped,chr5
F2_56,338094,338093,338002,0.9997308432886809,0.9999171825503633,0.9998136607383176,286812,338002,Flipped,chr5
F2_57,338094,338093,338005,0.9997397165868562,0.9999526757430648,0.9997870408437916,338005,278684,Direct,chr5
F2_58,338094,338093,338017,0.9997752097795577,0.9998047874401422,0.9999704223394155,338017,277518,Direct,chr5
F2_59,338094,338093,337965,0.9996214059445182,0.9998136607383176,0.9998077452062006,337965,276784,Direct,chr5
F2_60,338094,338093,337962,0.9996125326463429,0.9997870408437916,0.9996894345638626,337939,269422,Direct,chr5
F2_61,338094,338093,338079,0.9999585912751817,0.9999792956375908,0.9999792956375908,267138,338079,Flipped,chr5
F2_62,338094,338093,338075,0.9999467602109479,0.9999792956375908,0.9999674645733571,338075,244728,Direct,chr5
F2_63,338094,338093,337970,0.9996361947748105,0.9997870408437916,0.999849153931019,337970,313393,Direct,chr5
F2_64,338094,338093,338010,0.9997545054171485,0.9998225340364929,0.9999319713806556,297330,338010,Flipped,chr5
F2_65,338094,338093,338025,0.9997988719080253,0.9998964781879542,0.9999023937200711,270528,338025,Flipped,chr5
F2_66,338094,338093,338061,0.9999053514861296,0.999908309252188,0.9999970422339416,338061,285151,Direct,chr5
F2_67,338094,338093,338028,0.9998077452062006,0.9998609849952528,0.9999467602109479,338028,271179,Direct,chr5
F2_68,338094,338093,338052,0.9998787315916035,0.9999911267018247,0.9998876048897789,271086,338052,Flipped,chr5
F2_69,338094,338093,337989,0.999692392329921,0.9999911267018247,0.9997012656280964,258490,337989,Flipped,chr5
F2_70,338094,338093,338009,0.9997515476510901,0.9999171825503633,0.9998343651007268,289482,338009,Flipped,chr5
F2_71,338094,338093,337961,0.9996095748802845,0.9999171825503633,0.999692392329921,272644,337961,Flipped,chr5
F2_72,338094,338093,337988,0.9996894345638626,0.999816618504376,0.9998728160594866,337988,272583,Direct,chr5
F2_73,338094,338093,338036,0.9998314073346682,0.9999556335091232,0.999875773825545,338036,294122,Direct,chr5
F2_74,338094,338093,337948,0.9995711239215246,0.9998136607383176,0.999757463183207,272275,337948,Flipped,chr5
F2_75,338094,338093,338053,0.999881689357662,0.9999792956375908,0.9999023937200711,256121,338053,Flipped,chr5
F2_76,338094,338093,337992,0.9997012656280964,0.9997278855226225,0.999973380105474,284132,337992,Flipped,chr5
F2_77,338094,338093,337987,0.9996864767978042,0.99978999860985,0.9998964781879542,337987,261225,Direct,chr5
F2_78,338094,338093,337988,0.9996894345638626,0.9998669005273697,0.9998225340364929,337988,270539,Direct,chr5
F2_79,338094,338093,337983,0.9996746457335703,0.9998284495686098,0.9998461961649605,268709,337983,Flipped,chr5
F2_80,338094,338093,337975,0.9996509836051027,0.9997456321189732,0.9999053514861296,337975,279576,Direct,chr5
F2_81,338094,338093,338003,0.9997338010547394,0.9998225340364929,0.9999112670182465,338003,290159,Direct,chr5
F2_82,338094,338093,338033,0.9998225340364929,0.9999230980824803,0.9998994359540126,338033,268663,Direct,chr5
F2_83,338094,338093,337943,0.9995563350912323,0.999816618504376,0.9997397165868562,287833,337943,Flipped,chr5
F2_84,338094,338093,337922,0.9994942220040048,0.9997752097795577,0.9997190122244471,279607,337922,Flipped,chr5
F2_85,338094,338093,338035,0.9998284495686098,0.9998521116970774,0.9999763378715324,338035,254866,Direct,chr5
F2_86,338094,338093,337949,0.999574081687583,0.9998432383989021,0.9997308432886809,273627,337949,Flipped,chr5
F2_87,338094,338093,337994,0.9997071811602133,0.9998461961649605,0.9998609849952528,337994,262217,Direct,chr5
F2_88,338094,338093,337980,0.999665772435395,0.9997515476510901,0.9999142247843049,337980,297255,Direct,chr5
F2_89,338094,338093,338069,0.9999290136145972,0.9999704223394155,0.9999585912751817,253677,338069,Flipped,chr5
F2_90,338094,338093,338027,0.9998047874401422,0.999875773825545,0.9999290136145972,259789,338027,Flipped,chr5
F2_91,338094,338093,338016,0.9997722520134993,0.9998639427613112,0.999908309252188,338016,274835,Direct,chr5
F2_92,338094,338093,338023,0.9997929563759084,0.9999171825503633,0.999875773825545,286488,338023,Flipped,chr5
F2_93,338094,338093,338000,0.9997249277565641,0.9998225340364929,0.9999023937200711,338000,270619,Direct,chr5
F2_94,338094,338093,337996,0.9997130966923302,0.999757463183207,0.9999556335091232,312691,337996,Flipped,chr5
F2_95,338094,338093,338023,0.9997929563759084,0.9999852111697077,0.9998077452062006,338023,256615,Direct,chr5
F2_96,338094,338093,338038,0.9998373228667852,0.9999497179770064,0.9998876048897789,338038,274510,Direct,chr5
F2_97,338094,338093,338035,0.9998284495686098,0.9998461961649605,0.9999822534036493,338035,314609,Direct,chr5
F2_98,338094,338093,338015,0.9997692942474408,0.9998994359540126,0.9998698582934281,254720,338015,Flipped,chr5
F2_99,338094,338093,337977,0.9996568991372197,0.9997604209492654,0.9998964781879542,273320,337977,Flipped,chr5
F3_0,338094,338093,337971,0.9996391525408689,0.9997633787153238,0.999875773825545,276386,337971,Flipped,chr5
F3_1,338094,338093,337970,0.9996361947748105,0.9998669005273697,0.9997692942474408,337970,269395,Direct,chr5
F3_2,338094,338093,337907,0.999449855513128,0.9996007015821091,0.999849153931019,337907,265594,Direct,chr5
F3_3,338094,338093,337973,0.9996450680729858,0.9999467602109479,0.999698307862038,270317,337973,Flipped,chr5
F3_4,338094,338093,338030,0.9998136607383176,0.999908309252188,0.9999053514861296,338030,273253,Direct,chr5
F3_5,338094,338093,337927,0.9995090108342971,0.9998639427613112,0.9996450680729858,337927,264317,Direct,chr5
F3_6,338094,338093,337927,0.9995090108342971,0.9997633787153238,0.999698307862038,337927,296599,Direct,chr5
F3_7,338094,338093,337971,0.9996391525408689,0.9999556335091232,0.9996835190317457,337971,287761,Direct,chr5
F3_8,338094,338093,338025,0.9997988719080253,0.9998698582934281,0.9999290136145972,338025,315618,Direct,chr5
F3_9,338094,338093,338014,0.9997663364813824,0.9999438024448895,0.9998225340364929,338014,293124,Direct,chr5
F3_10,338094,338093,337987,0.9996864767978042,0.9997811253116746,0.9999053514861296,282583,337987,Flipped,chr5
F3_11,338094,338093,337977,0.9996568991372197,0.9998521116970774,0.9998047874401422,337977,258935,Direct,chr5
F3_12,338094,338093,337964,0.9996184481784598,0.9997811253116746,0.9998373228667852,337964,260282,Direct,chr5
F3_13,338094,338093,338051,0.999875773825545,0.9999585912751817,0.9999171825503633,282417,338051,Flipped,chr5
F3_14,338094,338093,338002,0.9997308432886809,0.9999408446788309,0.99978999860985,338002,306196,Direct,chr5
F3_15,338094,338093,338044,0.9998550694631358,0.9999911267018247,0.9998639427613112,338044,283907,Direct,chr5
F3_16,338094,338093,337947,0.9995681661554661,0.9998432383989021,0.9997249277565641,260786,337947,Flipped,chr5
F3_17,338094,338093,338042,0.999849153931019,0.9999615490412401,0.9998876048897789,292785,338042,Flipped,chr5
F3_18,338094,338093,338000,0.9997249277565641,0.9998314073346682,0.9998935204218957,251583,338000,Flipped,chr5
F3_19,338094,338093,337930,0.9995178841324724,0.9998846471237204,0.9996332370087521,276700,337930,Flipped,chr5
F3_20,338094,338093,337959,0.9996036593481675,0.9997663364813824,0.9998373228667852,337959,277496,Direct,chr5
F3_21,338094,338093,338018,0.9997781675456161,0.9999704223394155,0.9998077452062006,338018,264103,Direct,chr5
F3_22,338094,338093,338064,0.9999142247843049,0.9999704223394155,0.9999438024448895,254201,338064,Flipped,chr5
F3_23,338094,338093,337997,0.9997160544583886,0.9997988719080253,0.9999171825503633,273141,337997,Flipped,chr5
F3_24,338094,338093,337958,0.9996007015821091,0.999881689357662,0.9997190122244471,337958,278571,Direct,chr5
F3_25,338094,338093,338080,0.9999615490412401,0.9651220226387414,0.9651013182763323,280833,326291,Flipped,chr5
F3_26,338094,338093,337907,0.999449855513128,0.9999112670182465,0.9995385884948816,337907,267543,Direct,chr5
F3_27,338094,338093,338028,0.9998077452062006,0.9999171825503633,0.9998905626558373,277718,338028,Flipped,chr5
F3_28,338094,338093,338038,0.9998373228667852,0.9999467602109479,0.9998905626558373,273255,338038,Flipped,chr5
F3_29,338094,338093,337974,0.9996480258390443,0.9998195762704345,0.9998284495686098,278412,337974,Flipped,chr5
F3_30,338094,338093,337899,0.9994261933846604,0.9995947860499922,0.9998314073346682,337899,276666,Direct,chr5
F3_31,338094,338093,338006,0.9997426743529148,0.9998195762704345,0.9999230980824803,260147,338006,Flipped,chr5
F3_32,338094,338093,337916,0.999476475407654,0.9997752097795577,0.9997012656280964,246540,337916,Flipped,chr5
F3_33,338094,338093,338045,0.9998580272291944,0.9999704223394155,0.9998787315916035,277843,338045,Flipped,chr5
F3_34,338094,338093,338039,0.9998402806328436,0.9999230980824803,0.9999171825503633,338039,275479,Direct,chr5
F3_35,338094,338093,337954,0.9995888705178753,0.9999438024448895,0.9996450680729858,337954,270935,Direct,chr5
F3_36,338094,338093,337900,0.9994291511507188,0.9997190122244471,0.9997101389262718,337900,273559,Direct,chr5
F3_37,338094,338093,337924,0.9995001375361218,0.9996391525408689,0.9998521116970774,337924,292437,Direct,chr5
F3_38,338094,338093,337941,0.9995504195591154,0.999692392329921,0.9998580272291944,294736,337941,Flipped,chr5
F3_39,338094,338093,338035,0.9998284495686098,0.9998284495686098,1.0,270685,338035,Flipped,chr5
F3_40,338094,338093,337982,0.9996716879675119,0.9965837802024886,0.9965542025419042,336887,298560,Direct,chr5
F3_41,338094,338093,337904,0.9994409822149527,0.9996716879675119,0.9997692942474408,337904,273402,Direct,chr5
F3_42,338094,338093,338030,0.9998136607383176,0.999908309252188,0.9999053514861296,338030,277438,Direct,chr5
F3_43,338094,338093,338007,0.9997456321189732,0.9998432383989021,0.9999023937200711,338007,258291,Direct,chr5
F3_44,338094,338093,337987,0.9996864767978042,0.9997752097795577,0.9999112670182465,337987,274529,Direct,chr5
F3_45,338094,338093,338025,0.9997988719080253,0.9992753473156795,0.9990742192237048,287805,337780,Flipped,chr5
F3_46,338094,338093,338000,0.9997249277565641,0.9998964781879542,0.9998284495686098,338000,275799,Direct,chr5
F3_47,338094,338093,338010,0.9997545054171485,0.9998461961649605,0.999908309252188,273531,338010,Flipped,chr5
F3_48,338094,338093,337964,0.9996184481784598,0.999757463183207,0.9998609849952528,311411,337964,Flipped,chr5
F3_49,338094,338093,338023,0.9997929563759084,0.9999556335091232,0.9998373228667852,338023,275021,Direct,chr5
F3_50,338094,338093,337970,0.9996361947748105,0.9997071811602133,0.9999290136145972,266966,337970,Flipped,chr5
F3_51,338094,338093,337993,0.9997042233941549,0.9998728160594866,0.9998314073346682,337993,284765,Direct,chr5
F3_52,338094,338093,338028,0.9998077452062006,0.9998787315916035,0.9999290136145972,273132,338028,Flipped,chr5
F3_53,338094,338093,338037,0.9998343651007268,0.9999023937200711,0.9999319713806556,338037,262182,Direct,chr5
F3_54,338094,338093,337993,0.9997042233941549,0.9998994359540126,0.9998047874401422,337993,285161,Direct,chr5
F3_55,338094,338093,337938,0.99954154626094,0.9999467602109479,0.9995947860499922,337938,291085,Direct,chr5
F3_56,338094,338093,337951,0.9995799972196999,0.9998254918025513,0.9997545054171485,272519,337951,Flipped,chr5
F3_57,338094,338093,337971,0.9996391525408689,0.9997870408437916,0.9998521116970774,264741,337971,Flipped,chr5
F3_58,338094,338093,337943,0.9995563350912323,0.9997160544583886,0.9998402806328436,282274,337943,Flipped,chr5
F3_59,338094,338093,338036,0.9998314073346682,0.9998521116970774,0.9999792956375908,296674,338036,Flipped,chr5
F3_60,338094,338093,338010,0.9997545054171485,0.999973380105474,0.9997811253116746,269327,338010,Flipped,chr5
F3_61,338094,338093,338016,0.9997722520134993,0.9992723895496209,0.9992457696550949,283644,337804,Flipped,chr5
F3_62,338094,338093,337926,0.9995060530682386,0.9997042233941549,0.9998018296740837,279017,337926,Flipped,chr5
F3_63,338094,338093,338004,0.9997367588207978,0.9997485898850317,0.9999881689357661,284707,338004,Flipped,chr5
F3_64,338094,338093,338035,0.9998284495686098,0.9999792956375908,0.999849153931019,338035,290302,Direct,chr5
F3_65,338094,338093,337977,0.9996568991372197,0.9998077452062006,0.9998373228667852,294537,337977,Flipped,chr5
F3_66,338094,338093,337944,0.9995592928572907,0.9997249277565641,0.9998343651007268,337944,274301,Direct,chr5
F3_67,338094,338093,337951,0.9995799972196999,0.9997959141419669,0.999784083077733,285894,337951,Flipped,chr5
F3_68,338094,338093,337992,0.9997012656280964,0.9998195762704345,0.999881689357662,268009,337992,Flipped,chr5
F3_69,338094,338093,338002,0.9997308432886809,0.9998047874401422,0.9999260558485387,263173,338002,Flipped,chr5
F3_70,338094,338093,337979,0.9996628146693366,0.9997929563759084,0.9998698582934281,267586,337979,Flipped,chr5
F3_71,338094,338093,337950,0.9995770394536414,0.9998964781879542,0.9996805612656873,281366,337950,Flipped,chr5
F3_72,338094,338093,337962,0.9996125326463429,0.9996509836051027,0.9999615490412401,337962,279662,Direct,chr5
F3_73,338094,338093,338021,0.9997870408437916,0.9998964781879542,0.9998905626558373,281958,338021,Flipped,chr5
F3_74,338094,338093,337991,0.999698307862038,0.9997959141419669,0.9998964781879542,269528,337991,Flipped,chr5
F3_75,338094,338093,338032,0.9998195762704345,0.9999615490412401,0.9998580272291944,275085,338032,Flipped,chr5
F3_76,338094,338093,337985,0.9996805612656873,0.9997338010547394,0.9999467602109479,286056,337985,Flipped,chr5
F3_77,338094,338093,337987,0.9996864767978042,0.9999585912751817,0.9997278855226225,271125,337987,Flipped,chr5
F3_78,338094,338093,337957,0.9995977438160506,0.9998077452062006,0.9997663364813824,337957,280680,Direct,chr5
F3_79,338094,338093,337973,0.9996450680729858,0.999816618504376,0.9998284495686098,272849,337973,Flipped,chr5
F3_80,338094,338093,337977,0.9996568991372197,0.9999171825503633,0.9997397165868562,337977,265773,Direct,chr5
F3_81,338094,338093,337920,0.9994883064718879,0.999698307862038,0.99978999860985,268787,337920,Flipped,chr5
F3_82,338094,338093,338028,0.9998077452062006,0.9999290136145972,0.9998787315916035,338028,286167,Direct,chr5
F3_83,338094,338093,338031,0.999816618504376,0.9999704223394155,0.9998461961649605,293947,338031,Flipped,chr5
F3_84,338094,338093,337985,0.9996805612656873,0.9998343651007268,0.9998461961649605,337985,267288,Direct,chr5
F3_85,338094,338093,338041,0.9998461961649605,0.9999852111697077,0.9998609849952528,278067,338041,Flipped,chr5
F3_86,338094,338093,337995,0.9997101389262718,0.9999556335091232,0.9997545054171485,337995,265470,Direct,chr5
F3_87,338094,338093,337997,0.9997160544583886,0.9999319713806556,0.999784083077733,272325,337997,Flipped,chr5
F3_88,338094,338093,337883,0.9993788691277252,0.9995918282839337,0.9997870408437916,337883,293397,Direct,chr5
F3_89,338094,338093,338055,0.9998876048897789,0.9999171825503633,0.9999704223394155,276545,338055,Flipped,chr5
F3_90,338094,338093,338033,0.9998225340364929,0.9998225340364929,0.9998284495686098,310734,338033,Flipped,chr5
F3_91,338094,338093,337989,0.999692392329921,0.9998728160594866,0.9998195762704345,275117,337989,Flipped,chr5
F3_92,338094,338093,337890,0.9993995734901344,0.9997160544583886,0.9996835190317457,337890,296007,Direct,chr5
F3_93,338094,338093,338000,0.9997249277565641,0.9999438024448895,0.9997811253116746,273353,338000,Flipped,chr5
F3_94,338094,338093,337921,0.9994912642379463,0.9996450680729858,0.9998461961649605,337921,264696,Direct,chr5
F3_95,338094,338093,337918,0.999482390939771,0.9996391525408689,0.9998432383989021,283046,337918,Flipped,chr5
F3_96,338094,338093,337910,0.9994587288113034,0.9996628146693366,0.9997545054171485,337903,282673,Direct,chr5
F3_97,338094,338093,337933,0.9995267574306478,0.9997071811602133,0.9997781675456161,337933,290740,Direct,chr5
F3_98,338094,338093,337886,0.9993877424259006,0.9996243637105767,0.9997633787153238,260414,337886,Flipped,chr5
F3_99,338094,338093,338039,0.9998402806328436,0.9998787315916035,0.9999615490412401,242747,338039,Flipped,chr5
F3_100,338094,338093,337970,0.9996361947748105,0.9999556335091232,0.9996805612656873,282801,337970,Flipped,chr5
F3_101,338094,338093,337996,0.9997130966923302,1.0,0.9997130966923302,337996,303636,Direct,chr5
F3_102,338094,338093,338064,0.9999142247843049,0.9999497179770064,0.9999556335091232,288310,338064,Flipped,chr5
F3_103,338094,338093,337981,0.9996687302014534,0.9998343651007268,0.9998343651007268,337981,290759,Direct,chr5
F3_104,338094,338093,337972,0.9996421103069274,0.9998698582934281,0.9997722520134993,280302,337972,Flipped,chr5
F3_105,338094,338093,337914,0.9994705598755372,0.9998876048897789,0.9995829549857583,337914,274857,Direct,chr5
F3_106,338094,338093,337934,0.9995297151967062,0.9996687302014534,0.9997485898850317,337934,290206,Direct,chr5
F3_107,338094,338093,338007,0.9997456321189732,0.999784083077733,0.9999615490412401,284973,338007,Flipped,chr5
F3_108,338094,338093,337984,0.9996776034996288,0.9998077452062006,0.9998698582934281,274829,337984,Flipped,chr5
F3_109,338094,338093,338046,0.9998609849952528,0.999908309252188,0.9999201403164218,305366,338043,Flipped,chr5
F3_110,338094,338093,338004,0.9997367588207978,0.9999792956375908,0.999757463183207,286471,338004,Flipped,chr5
F3_111,338094,338093,337808,0.9991570366733413,0.9996036593481675,0.9995533773251738,278925,337808,Flipped,chr5
F3_112,338094,338093,337910,0.9994587288113034,0.9999556335091232,0.9995030953021802,337910,278635,Direct,chr5
F3_113,338094,338093,338030,0.9998136607383176,0.9998609849952528,0.9999526757430648,338030,275593,Direct,chr5
F3_114,338094,338093,337980,0.999665772435395,0.9998550694631358,0.9998107029722592,337980,285193,Direct,chr5
F3_115,338094,338093,337915,0.9994735176415956,0.9998905626558373,0.9995829549857583,276368,337915,Flipped,chr5
F3_116,338094,338093,338049,0.9998698582934281,0.9998935204218957,0.9999763378715324,269464,338049,Flipped,chr5
F3_117,338094,338093,337929,0.9995149263664139,0.9998343651007268,0.9996805612656873,337929,267571,Direct,chr5
F3_118,338094,338093,338043,0.9998521116970774,0.9999674645733571,0.9998846471237204,338043,262580,Direct,chr5
F3_119,338094,338093,338046,0.9998609849952528,0.9999053514861296,0.9999556335091232,268968,338046,Flipped,chr5
F3_120,338094,338093,337972,0.9996421103069274,0.9999201403164218,0.9997219699905056,274068,337972,Flipped,chr5
F3_121,338094,338093,338039,0.9998402806328436,0.9998876048897789,0.9999526757430648,338039,275103,Direct,chr5
F3_122,338094,338093,338061,0.9999053514861296,1.0,0.9999053514861296,281360,338061,Flipped,chr5
F3_123,338094,338093,338076,0.9999497179770064,0.9999556335091232,0.9999940844678831,269681,338076,Flipped,chr5
F3_124,338094,338093,338052,0.9998787315916035,0.9999053514861296,0.999973380105474,302499,338052,Flipped,chr5
F3_125,338094,338093,337950,0.9995770394536414,0.9998669005273697,0.9997101389262718,337950,260655,Direct,chr5
F3_126,338094,338093,337921,0.9994912642379463,0.9999112670182465,0.9995799972196999,284818,337921,Flipped,chr5
F3_127,338094,338093,337998,0.9997190122244471,0.9997633787153238,0.9999556335091232,337998,267579,Direct,chr5
F3_128,338094,338093,337980,0.999665772435395,0.9998284495686098,0.9998373228667852,276754,337980,Flipped,chr5
F3_129,338094,338093,337917,0.9994794331737126,0.9996302792426935,0.999849153931019,270027,337917,Flipped,chr5
F3_130,338094,338093,338043,0.9998521116970774,0.9998964781879542,0.9999556335091232,338043,270404,Direct,chr5
F3_131,338094,338093,337923,0.9994971797700632,0.9996391525408689,0.9998580272291944,257229,337923,Flipped,chr5
F3_132,338094,338093,337980,0.999665772435395,0.9997012656280964,0.9999645068072985,337980,248041,Direct,chr5
F3_133,338094,338093,337963,0.9996154904124013,0.9999053514861296,0.999698307862038,296691,337963,Flipped,chr5
F3_134,338094,338093,338002,0.9997308432886809,0.9998195762704345,0.9999112670182465,272564,338002,Flipped,chr5
F3_135,338094,338093,337862,0.9993167560404977,0.9997515476510901,0.9995652083894077,337862,254133,Direct,chr5
F3_136,338094,338093,337953,0.9995859127518169,0.9997722520134993,0.9997722520134993,306216,337953,Flipped,chr5
F3_137,338094,338093,337990,0.9996953500959795,0.9998669005273697,0.9998284495686098,337990,247066,Direct,chr5
F3_138,338094,338093,337961,0.9996095748802845,0.9999792956375908,0.9996302792426935,256850,337961,Flipped,chr5
F3_139,338094,338093,338017,0.9997752097795577,0.9999615490412401,0.9998136607383176,338017,273097,Direct,chr5
F3_140,338094,338093,338036,0.9998314073346682,0.9999822534036493,0.999849153931019,338036,277426,Direct,chr5
F3_141,338094,338093,337950,0.9995770394536414,0.9997929563759084,0.999784083077733,337950,278020,Direct,chr5
F3_142,338094,338093,338001,0.9997278855226225,0.9999142247843049,0.9998136607383176,338001,259332,Direct,chr5
F3_143,338094,338093,337875,0.9993552069992576,0.9997722520134993,0.9995829549857583,282698,337875,Flipped,chr5
F3_144,338094,338093,337982,0.9996716879675119,0.9997959141419669,0.999875773825545,337982,287847,Direct,chr5
F3_145,338094,338093,338007,0.9997456321189732,0.9999171825503633,0.9998284495686098,338007,257181,Direct,chr5
F3_146,338094,338093,338028,0.9998077452062006,0.9999023937200711,0.9999053514861296,338028,281393,Direct,chr5
F3_147,338094,338093,338009,0.9997515476510901,0.9997988719080253,0.9999526757430648,256442,338009,Flipped,chr5
F3_148,338094,338093,338037,0.9998343651007268,0.9999970422339416,0.9998373228667852,338037,280606,Direct,chr5
F3_149,338094,338093,337998,0.9997190122244471,0.9998876048897789,0.9998314073346682,337998,259981,Direct,chr5
F3_150,338094,338093,338032,0.9998195762704345,0.9999467602109479,0.9998728160594866,282099,338032,Flipped,chr5
F3_151,338094,338093,338047,0.9998639427613112,0.9999526757430648,0.9999112670182465,294561,338047,Flipped,chr5
F3_152,338094,338093,337939,0.9995445040269985,0.999757463183207,0.9997870408437916,283333,337939,Flipped,chr5
F3_153,338094,338093,338069,0.9999290136145972,0.9999792956375908,0.9999497179770064,258726,338069,Flipped,chr5
F3_154,338094,338093,337932,0.9995237996645894,0.9996835190317457,0.9998402806328436,337932,273104,Direct,chr5
F3_155,338094,338093,337923,0.9994971797700632,0.9998018296740837,0.9996953500959795,283078,337923,Flipped,chr5
F3_156,338094,338093,337999,0.9997219699905056,0.9998935204218957,0.9998284495686098,269625,337999,Flipped,chr5
F3_157,338094,338093,338031,0.999816618504376,0.9998580272291944,0.9999585912751817,268673,338031,Flipped,chr5
F3_158,338094,338093,337938,0.99954154626094,0.9998284495686098,0.9997130966923302,337938,272540,Direct,chr5
F3_159,338094,338093,337935,0.9995326729627647,0.9997456321189732,0.9997870408437916,337935,261965,Direct,chr5
F3_160,338094,338093,338037,0.9998343651007268,0.9999704223394155,0.9998639427613112,338037,284550,Direct,chr5
F3_161,338094,338093,337829,0.9992191497605688,0.9995947860499922,0.9996243637105767,337829,266489,Direct,chr5
F3_162,338094,338093,337912,0.9994646443434203,0.9998195762704345,0.9996450680729858,337912,281777,Direct,chr5
F3_163,338094,338093,337967,0.9996273214766351,0.9998254918025513,0.9998018296740837,283726,337967,Flipped,chr5
F3_164,338094,338093,337961,0.9996095748802845,0.9997338010547394,0.999875773825545,290589,337961,Flipped,chr5
F3_165,338094,338093,337942,0.9995533773251738,0.9998254918025513,0.9997278855226225,280364,337942,Flipped,chr5
F3_166,338094,338093,338065,0.9999171825503633,0.9999704223394155,0.9999467602109479,338065,264768,Direct,chr5
F3_167,338094,338093,337868,0.9993345026368484,0.9997160544583886,0.9996184481784598,337868,273864,Direct,chr5
F3_168,338094,338093,338066,0.9999201403164218,0.9999704223394155,0.9999497179770064,338066,280078,Direct,chr5
F3_169,338094,338093,337984,0.9996776034996288,0.9997811253116746,0.9998964781879542,269041,337984,Flipped,chr5
F3_170,338094,338093,337961,0.9996095748802845,0.9999674645733571,0.9996421103069274,267380,337961,Flipped,chr5
F3_171,338094,338093,337931,0.9995208418985309,0.9997130966923302,0.9998077452062006,337931,251506,Direct,chr5
F3_172,338094,338093,337885,0.9993847846598422,0.999574081687583,0.9998107029722592,337885,260864,Direct,chr5
F3_173,338094,338093,338043,0.9998521116970774,0.9999378869127725,0.9999142247843049,261676,338043,Flipped,chr5
F3_174,338094,338093,337956,0.9995947860499922,0.9998195762704345,0.9997752097795577,337956,290418,Direct,chr5
F3_175,338094,338093,338001,0.9997278855226225,0.9999171825503633,0.9998107029722592,338001,275545,Direct,chr5
F3_176,338094,338093,338023,0.9997929563759084,0.9998314073346682,0.9999615490412401,264272,338023,Flipped,chr5
F3_177,338094,338093,337958,0.9996007015821091,0.9998077452062006,0.9997781675456161,289469,337958,Flipped,chr5
F3_178,338094,338093,337895,0.9994143623204266,0.9996361947748105,0.9997781675456161,337895,266803,Direct,chr5
F3_179,338094,338093,337944,0.9995592928572907,0.9998047874401422,0.9997515476510901,337944,284231,Direct,chr5
F3_180,338094,338093,337881,0.9993729535956083,0.9996154904124013,0.999757463183207,281038,337881,Flipped,chr5
F3_181,338094,338093,338022,0.99978999860985,0.9998225340364929,0.9999674645733571,338022,278671,Direct,chr5
F3_182,338094,338093,337891,0.9994025312561928,0.9996687302014534,0.9997338010547394,270659,337891,Flipped,chr5
F3_183,338094,338093,337963,0.9996154904124013,0.9998107029722592,0.9998047874401422,337963,256608,Direct,chr5
F3_184,338094,338093,337908,0.9994528132791864,0.9996835190317457,0.9997692942474408,337908,276992,Direct,chr5
F3_185,338094,338093,337995,0.9997101389262718,0.9998077452062006,0.9999023937200711,337995,283631,Direct,chr5
F3_186,338094,338093,337930,0.9995178841324724,0.9997604209492654,0.999757463183207,337930,308094,Direct,chr5
F3_187,338094,338093,338066,0.9999201403164218,0.9999645068072985,0.9999556335091232,338066,276344,Direct,chr5
F3_188,338094,338093,338049,0.9998698582934281,0.9998905626558373,0.9999704223394155,338049,314242,Direct,chr5
F3_189,338094,338093,337989,0.999692392329921,0.9998047874401422,0.9998876048897789,281669,337989,Flipped,chr5
F3_190,338094,338093,337963,0.9996154904124013,0.9996894345638626,0.9999260558485387,267768,337963,Flipped,chr5
F3_191,338094,338093,338009,0.9997515476510901,0.9998550694631358,0.9998964781879542,338009,262743,Direct,chr5
F3_192,338094,338093,337952,0.9995829549857583,0.999665772435395,0.9999171825503633,308164,337952,Flipped,chr5
F3_193,338094,338093,337984,0.9996776034996288,0.999849153931019,0.9998284495686098,337984,266311,Direct,chr5
F3_194,338094,338093,338028,0.9998077452062006,0.9998935204218957,0.9999142247843049,338028,313608,Direct,chr5
F3_195,338094,338093,338009,0.9997515476510901,0.9999319713806556,0.9998195762704345,338009,280606,Direct,chr5
F3_196,338094,338093,337996,0.9997130966923302,0.9997722520134993,0.9999408446788309,337996,265806,Direct,chr5
F3_197,338094,338093,338021,0.9997870408437916,0.999908309252188,0.9998787315916035,290544,338021,Flipped,chr5
F3_198,338094,338093,338065,0.9999171825503633,0.9999645068072985,0.9999526757430648,281203,338065,Flipped,chr5
F3_199,338094,338093,337951,0.9995799972196999,0.9998077452062006,0.9997722520134993,273733,337951,Flipped,chr5
F1_0,408139,408138,408089,0.999879942568445,0.999879942568445,1.0,408089,319954,Direct,chr6
F1_1,408139,408138,408092,0.9998872930234382,0.9999460966633834,0.9999411963600547,408092,327464,Direct,chr6
F1_2,408139,408138,408020,0.9997108821036023,0.9997451842269036,0.9999656978766985,408020,336898,Direct,chr6
F1_3,408139,408138,408081,0.9998603413551299,0.9999852990900137,0.9998750422651163,408081,328364,Direct,chr6
