Sample,Contig,Accuracy_Control,Track1_Control,Track2_Control,Founder_Acc_Control,Accuracy_V1,Track1_V1,Track2_V1,Founder_Acc_V1,Accuracy_V2,Track1_V2,Track2_V2,Founder_Acc_V2,V2_vs_Control_Acc,V2_vs_V1_Acc,V2_vs_Control_T1,V2_vs_V1_T1
F3_182,chr3,0.9999975683594937,1.0,0.9999975683594937,0.9450206081532906,0.9999975683594937,0.9979233790076475,0.9979209473671412,0.9450206081532906,0.9999975683594937,1.0,0.9999975683594937,0.9450206081532906,0.0,0.0,0.0,0.002076620992352507
F3_183,chr3,0.9999440722683558,1.0,0.9999440722683558,0.9922236136609563,1.0,1.0,1.0,0.9997835839949422,1.0,1.0,1.0,0.9997835839949422,5.592773164420084e-05,0.0,0.0,0.0
F3_184,chr3,0.9999440722683558,0.9999440722683558,1.0,0.9921603910077934,1.0,1.0,1.0,0.9997203613417792,1.0,1.0,1.0,0.9997203613417792,5.592773164420084e-05,0.0,5.592773164420084e-05,0.0
F3_185,chr3,1.0,1.0,1.0,0.9997130664202605,1.0,0.9809432333523812,0.9809432333523812,0.9997130664202605,1.0,1.0,1.0,0.9997130664202605,0.0,0.0,0.0,0.019056766647618795
F3_186,chr3,0.9966710841469197,0.9846879597320333,0.9880168755851135,0.9283808921689017,1.0,0.995428515848217,0.995428515848217,0.9991270410582499,1.0,1.0,1.0,0.9991270410582499,0.003328915853080261,0.0,0.015312040267966731,0.00457148415178299
F3_187,chr3,1.0,1.0,1.0,0.9998249218835488,1.0,0.9968340040608397,0.9968340040608397,0.9998249218835488,1.0,1.0,1.0,0.9998249218835488,0.0,0.0,0.0,0.0031659959391603376
F3_188,chr3,0.9999975683594937,1.0,0.9999975683594937,0.9980425293924546,0.9999975683594937,0.988167637296502,0.9881652056559959,0.9980425293924546,1.0,1.0,1.0,0.9980473926734672,2.431640506284083e-06,2.431640506284083e-06,0.0,0.011832362703497967
F3_189,chr3,1.0,1.0,1.0,0.9692786538438157,1.0,0.9981081836861239,0.9981081836861239,0.9692786538438157,1.0,1.0,1.0,0.9692786538438157,0.0,0.0,0.0,0.001891816313876138
F3_190,chr3,0.9999951367189874,1.0,0.9999951367189874,0.9930017386229619,0.9999951367189874,0.9963160646330047,0.9963209279140172,0.9930017386229619,1.0,1.0,1.0,0.9931330472103004,4.863281012568166e-06,4.863281012568166e-06,0.0,0.0036839353669952946
F3_191,chr3,0.9941032717723012,0.9941032717723012,1.0,0.8141448528249584,1.0,1.0,1.0,0.998100888764605,1.0,1.0,1.0,0.998100888764605,0.005896728227698822,0.0,0.005896728227698822,0.0
F3_192,chr3,0.9999975683594937,1.0,0.9999975683594937,0.9998711230531678,0.9999975683594937,0.9946552541672239,0.9946576858077302,0.9998711230531678,0.9999975683594937,0.9999975683594937,1.0,0.9998711230531678,0.0,0.0,-2.431640506284083e-06,0.005342314192269826
F3_193,chr3,0.9964741212659121,0.9999951367189874,0.9964789845469246,0.909725346204817,0.9999951367189874,0.9963160646330047,0.9963209279140172,0.9989495313012924,1.0,0.9999951367189874,0.9999951367189874,0.9990808398886308,0.0035258787340879394,4.863281012568166e-06,0.0,0.0036790720859827264
F3_194,chr3,0.9931208890077691,0.9931208890077691,1.0,0.7933081253267517,1.0,1.0,1.0,0.9997592675898795,1.0,1.0,1.0,0.9997592675898795,0.00687911099223093,0.0,0.00687911099223093,0.0
F3_195,chr3,1.0,1.0,1.0,0.9997835839949422,1.0,0.9777407628056268,0.9777407628056268,0.9997835839949422,1.0,1.0,1.0,0.9997835839949422,0.0,0.0,0.0,0.02225923719437317
F3_196,chr3,1.0,1.0,1.0,0.9996984765772228,1.0,1.0,1.0,0.9996984765772228,1.0,1.0,1.0,0.9996984765772228,0.0,0.0,0.0,0.0
F3_197,chr3,0.9999440722683558,1.0,0.9999440722683558,0.9913506547192064,1.0,0.993174385098907,0.993174385098907,0.9989106250531922,1.0,1.0,1.0,0.9989106250531922,5.592773164420084e-05,0.0,0.0,0.006825614901093013
F3_198,chr3,0.9938528128001556,1.0,0.9938528128001556,0.8092353706428042,1.0,1.0,1.0,0.9998565332101302,1.0,1.0,1.0,0.9998565332101302,0.006147187199844417,0.0,0.0,0.0
F3_199,chr3,0.9999927050784811,0.9999927050784811,1.0,0.999790878916461,0.9999927050784811,0.9999927050784811,1.0,0.999790878916461,0.9999927050784811,0.9999927050784811,1.0,0.999790878916461,0.0,0.0,0.0,0.0
F1_0,chr4,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.0
F1_1,chr4,0.9811162583082476,0.9234579729236866,0.9109867557960404,0.9197127972869251,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.018883741691752443,0.0,0.07654202707631341,0.0
F1_2,chr4,1.0,1.0,1.0,0.9999455643076052,1.0,1.0,1.0,0.9999455643076052,1.0,1.0,1.0,0.9999455643076052,0.0,0.0,0.0,0.0
F1_3,chr4,1.0,1.0,1.0,0.9999129028921684,1.0,1.0,1.0,0.9999129028921684,1.0,1.0,1.0,0.9999129028921684,0.0,0.0,0.0,0.0
F1_4,chr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F1_5,chr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F1_6,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.0
F1_7,chr4,1.0,1.0,1.0,0.9918019847253448,1.0,1.0,1.0,0.9918019847253448,1.0,1.0,1.0,0.9918019847253448,0.0,0.0,0.0,0.0
F1_8,chr4,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,0.0,0.0,0.0,0.0
F1_9,chr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_0,chr4,1.0,1.0,1.0,0.9794723003979249,1.0,1.0,1.0,0.9794723003979249,1.0,1.0,1.0,0.9794723003979249,0.0,0.0,0.0,0.0
F2_1,chr4,1.0,1.0,1.0,0.9777847939336864,1.0,0.9788735077815822,0.9788735077815822,0.9777847939336864,1.0,1.0,1.0,0.9777847939336864,0.0,0.0,0.0,0.02112649221841778
F2_2,chr4,1.0,1.0,1.0,0.9927872707576904,1.0,0.9563534618378579,0.9563534618378579,0.9927872707576904,1.0,0.9816987202168718,0.9816987202168718,0.9927872707576904,0.0,0.0,-0.018301279783128233,0.025345258379013913
F2_3,chr4,0.9999945564307605,1.0,0.9999945564307605,0.9324398621688269,0.9999945564307605,0.9997332651072656,0.999738708676505,0.9324398621688269,0.9999945564307605,1.0,0.9999945564307605,0.9324398621688269,0.0,0.0,0.0,0.0002667348927344326
F2_4,chr4,1.0,0.9811162583082476,0.9811162583082476,0.9579157662095883,1.0,1.0,1.0,0.9579157662095883,1.0,1.0,1.0,0.9579157662095883,0.0,0.0,0.018883741691752443,0.0
F2_5,chr4,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,0.0,0.0,0.0,0.0
F2_6,chr4,1.0,1.0,1.0,0.9986282205516513,1.0,1.0,1.0,0.9986282205516513,1.0,1.0,1.0,0.9986282205516513,0.0,0.0,0.0,0.0
F2_7,chr4,1.0,1.0,1.0,0.9736150198962455,1.0,0.8959080690026837,0.8959080690026837,0.9736150198962455,1.0,1.0,1.0,0.9736150198962455,0.0,0.0,0.0,0.10409193099731628
F2_8,chr4,1.0,1.0,1.0,0.9998693543382525,1.0,1.0,1.0,0.9998693543382525,1.0,1.0,1.0,0.9998693543382525,0.0,0.0,0.0,0.0
F2_9,chr4,1.0,0.9790150405818087,0.9790150405818087,0.9965542206714099,1.0,0.9790150405818087,0.9790150405818087,0.9965542206714099,1.0,0.9790150405818087,0.9790150405818087,0.9965542206714099,0.0,0.0,0.0,0.0
F2_10,chr4,1.0,1.0,1.0,0.9388142817482567,1.0,1.0,1.0,0.9388142817482567,1.0,1.0,1.0,0.9388142817482567,0.0,0.0,0.0,0.0
F2_11,chr4,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,0.0,0.0,0.0,0.0
F2_12,chr4,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,0.0,0.0,0.0,0.0
F2_13,chr4,1.0,1.0,1.0,0.9815517438474058,1.0,1.0,1.0,0.9815517438474058,1.0,1.0,1.0,0.9815517438474058,0.0,0.0,0.0,0.0
F2_14,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.0
F2_15,chr4,1.0,1.0,1.0,0.9998312493535761,1.0,1.0,1.0,0.9998312493535761,1.0,1.0,1.0,0.9998312493535761,0.0,0.0,0.0,0.0
F2_16,chr4,0.9811162583082476,1.0,0.9811162583082476,0.9194297316864722,1.0,1.0,1.0,0.9997006036918287,1.0,1.0,1.0,0.9990038268291753,0.018883741691752443,0.0,0.0,0.0
F2_17,chr4,1.0,1.0,1.0,0.9996788294148707,1.0,0.943011273631895,0.943011273631895,0.9996788294148707,1.0,1.0,1.0,0.9996788294148707,0.0,0.0,0.0,0.056988726368105036
F2_18,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.0
F2_19,chr4,0.9981328557508587,0.9995481837531233,0.9977790237502926,0.9885412867508968,1.0,0.9438604704332537,0.9438604704332537,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0018671442491412504,0.0,0.00045181624687673505,0.05613952956674628
F2_20,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.0
F2_21,chr4,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,0.0,0.0,0.0,0.0
F2_22,chr4,1.0,1.0,1.0,0.9590970207345553,1.0,0.9629619548945852,0.9629619548945852,0.9590970207345553,1.0,1.0,1.0,0.9590970207345553,0.0,0.0,0.0,0.03703804510541475
F2_23,chr4,1.0,1.0,1.0,0.9999782257230421,1.0,0.9396417042726575,0.9396417042726575,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,0.0,0.0,0.0,0.060358295727342526
F2_24,chr4,0.9895537906294399,0.9880132605346674,0.9811162583082476,0.9197182408561646,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.010446209370560067,0.0,0.011986739465332574,0.0
F2_25,chr4,1.0,1.0,1.0,0.9998149186458577,1.0,1.0,1.0,0.9998149186458577,1.0,1.0,1.0,0.9998149186458577,0.0,0.0,0.0,0.0
F2_26,chr4,0.9994937480607284,0.9994937480607284,1.0,0.8911177280719422,1.0,1.0,1.0,0.9445191423112306,1.0,1.0,1.0,0.9446116829883018,0.0005062519392715625,0.0,0.0005062519392715625,0.0
F2_27,chr4,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,0.0,0.0,0.0,0.0
F2_28,chr4,1.0,1.0,1.0,0.9999346771691262,1.0,1.0,1.0,0.9999346771691262,1.0,1.0,1.0,0.9999346771691262,0.0,0.0,0.0,0.0
F2_29,chr4,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.0
F2_30,chr4,1.0,1.0,1.0,0.9917802104483868,1.0,0.924916849479867,0.924916849479867,0.9917802104483868,1.0,1.0,1.0,0.9917802104483868,0.0,0.0,0.0,0.07508315052013304
F2_31,chr4,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,0.0,0.0,0.0,0.0
F2_32,chr4,1.0,1.0,1.0,0.9984104777820721,1.0,1.0,1.0,0.9984104777820721,1.0,1.0,1.0,0.9984104777820721,0.0,0.0,0.0,0.0
F2_33,chr4,0.9811162583082476,1.0,0.9811162583082476,0.9194351752557116,1.0,1.0,1.0,0.9997060472610682,1.0,1.0,1.0,0.9997060472610682,0.018883741691752443,0.0,0.0,0.0
F2_34,chr4,1.0,1.0,1.0,0.9918019847253448,1.0,0.9360652792823199,0.9360652792823199,0.9918019847253448,1.0,1.0,1.0,0.9918019847253448,0.0,0.0,0.0,0.06393472071768014
F2_35,chr4,0.9811162583082476,1.0,0.9811162583082476,0.9196801358714882,1.0,0.9797444788598989,0.9797444788598989,0.9999510078768447,1.0,1.0,1.0,0.9999510078768447,0.018883741691752443,0.0,0.0,0.020255521140101096
F2_36,chr4,1.0,1.0,1.0,1.0,1.0,0.9594889577197977,0.9594889577197977,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0405110422802023
F2_37,chr4,1.0,1.0,1.0,0.9971366825800341,1.0,1.0,1.0,0.9971366825800341,1.0,1.0,1.0,0.9971366825800341,0.0,0.0,0.0,0.0
F2_38,chr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_39,chr4,1.0,1.0,1.0,0.9999673385845631,1.0,1.0,1.0,0.9999673385845631,1.0,1.0,1.0,0.9999673385845631,0.0,0.0,0.0,0.0
F2_40,chr4,1.0,1.0,1.0,0.9998421364920551,1.0,0.9694452458588046,0.9694452458588046,0.9998421364920551,1.0,1.0,1.0,0.9998421364920551,0.0,0.0,0.0,0.03055475414119535
F2_41,chr4,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.0
F2_42,chr4,1.0,1.0,1.0,0.9907840372775621,1.0,0.9383733526398589,0.9383733526398589,0.9853785730227596,1.0,1.0,1.0,0.9853785730227596,0.0,0.0,0.0,0.06162664736014112
F2_43,chr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_44,chr4,0.9811162583082476,0.9811162583082476,1.0,0.911335144227367,1.0,0.9362122556517858,0.9362122556517858,0.9916060162327235,1.0,1.0,1.0,0.9916060162327235,0.018883741691752443,0.0,0.018883741691752443,0.06378774434821421
F2_45,chr4,1.0,1.0,1.0,0.9999727821538026,1.0,0.9889114494591814,0.9889114494591814,0.9999727821538026,1.0,1.0,1.0,0.9999727821538026,0.0,0.0,0.0,0.011088550540818587
F2_46,chr4,1.0,1.0,1.0,0.991714887617513,1.0,1.0,1.0,0.991714887617513,1.0,1.0,1.0,0.991714887617513,0.0,0.0,0.0,0.0
F2_47,chr4,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,0.0,0.0,0.0,0.0
F2_48,chr4,1.0,1.0,1.0,0.9917910975868658,1.0,1.0,1.0,0.9917910975868658,1.0,1.0,1.0,0.9917910975868658,0.0,0.0,0.0,0.0
F2_49,chr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_50,chr4,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.0
F2_51,chr4,1.0,1.0,1.0,0.9999673385845631,1.0,1.0,1.0,0.9999673385845631,1.0,1.0,1.0,0.9999673385845631,0.0,0.0,0.0,0.0
F2_52,chr4,1.0,1.0,1.0,0.9917802104483868,1.0,0.9402786018736765,0.9402786018736765,0.9917802104483868,1.0,1.0,1.0,0.9917802104483868,0.0,0.0,0.0,0.05972139812632349
F2_53,chr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_54,chr4,1.0,1.0,1.0,0.9958247823933196,1.0,0.9597012569201374,0.9597012569201374,0.9958247823933196,1.0,1.0,1.0,0.9958247823933196,0.0,0.0,0.0,0.04029874307986259
F2_55,chr4,1.0,1.0,1.0,0.9783781429807896,1.0,1.0,1.0,0.9783781429807896,1.0,1.0,1.0,0.9783781429807896,0.0,0.0,0.0,0.0
F2_56,chr4,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,0.0,0.0,0.0,0.0
F2_57,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,0.9361959249440673,0.9361959249440673,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.06380407505593266
F2_58,chr4,0.9999020157536894,1.0,0.9999020157536894,0.9250529387108539,1.0,0.9313184869054942,0.9313184869054942,0.9994229816606153,1.0,1.0,1.0,0.9994229816606153,9.798424631057845e-05,0.0,0.0,0.06868151309450576
F2_59,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.0
F2_60,chr4,1.0,1.0,1.0,0.9998040315073787,1.0,0.9399138827346314,0.9399138827346314,0.9998040315073787,1.0,1.0,1.0,0.9998040315073787,0.0,0.0,0.0,0.06008611726536861
F2_61,chr4,1.0,1.0,1.0,0.9999945564307605,1.0,0.9471647169616174,0.9471647169616174,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,0.0,0.0,0.0,0.052835283038382586
F2_62,chr4,1.0,1.0,1.0,0.9986118898439329,1.0,1.0,1.0,0.9986118898439329,1.0,1.0,1.0,0.9986118898439329,0.0,0.0,0.0,0.0
F2_63,chr4,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.0
F2_64,chr4,1.0,1.0,1.0,0.9999564514460841,1.0,1.0,1.0,0.9999564514460841,1.0,1.0,1.0,0.9999564514460841,0.0,0.0,0.0,0.0
F2_65,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,0.9379868592238559,0.9379868592238559,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.06201314077614406
F2_66,chr4,0.9999727821538026,0.9974469660266844,0.9974524095959239,0.9888080216436312,1.0,1.0,1.0,0.9999292335998867,1.0,1.0,1.0,0.9999292335998867,2.7217846197413742e-05,0.0,0.0025530339733156326,0.0
F2_67,chr4,0.9811162583082476,1.0,0.9811162583082476,0.9197127972869251,1.0,0.9997441522457445,0.9997441522457445,0.999738708676505,1.0,1.0,1.0,0.999738708676505,0.018883741691752443,0.0,0.0,0.00025584775425546713
F2_68,chr4,1.0,1.0,1.0,0.9775398333179098,1.0,1.0,1.0,0.9775398333179098,1.0,1.0,1.0,0.9775398333179098,0.0,0.0,0.0,0.0
F2_69,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.0
F2_70,chr4,1.0,1.0,1.0,0.9998693543382525,1.0,0.9238825713243659,0.9238825713243659,0.9998693543382525,1.0,1.0,1.0,0.9998693543382525,0.0,0.0,0.0,0.07611742867563409
F2_71,chr4,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.0
F2_72,chr4,1.0,1.0,1.0,0.9999346771691262,1.0,0.9420423183072677,0.9420423183072677,0.9999346771691262,1.0,1.0,1.0,0.9999346771691262,0.0,0.0,0.0,0.0579576816927323
F2_73,chr4,1.0,1.0,1.0,0.994453002944971,1.0,1.0,1.0,0.994453002944971,1.0,1.0,1.0,0.994453002944971,0.0,0.0,0.0,0.0
F2_74,chr4,0.9993249974143046,1.0,0.9993249974143046,0.9350636625422557,1.0,1.0,1.0,0.9845838119137956,1.0,1.0,1.0,0.9845838119137956,0.0006750025856954167,0.0,0.0,0.0
F2_75,chr4,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.0
F2_76,chr4,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,1.0,1.0,1.0,0.9999782257230421,0.0,0.0,0.0,0.0
F2_77,chr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_78,chr4,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,0.0,0.0,0.0,0.0
F2_79,chr4,1.0,1.0,1.0,0.9917965411561053,1.0,1.0,1.0,0.9917965411561053,1.0,1.0,1.0,0.9917965411561053,0.0,0.0,0.0,0.0
F2_80,chr4,1.0,1.0,1.0,0.999989112861521,1.0,0.9838108250817896,0.9838108250817896,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.01618917491821037
F2_81,chr4,1.0,1.0,1.0,0.9433270006477847,1.0,0.9392769851336124,0.9392769851336124,0.9433270006477847,1.0,1.0,1.0,0.9400390848271395,0.0,0.0,0.0,0.06072301486638765
F2_82,chr4,0.9811162583082476,0.9811162583082476,1.0,0.9114059106274802,1.0,0.9552701915592016,0.9552701915592016,0.9916767826328367,1.0,1.0,1.0,0.9916767826328367,0.018883741691752443,0.0,0.018883741691752443,0.044729808440798435
F2_83,chr4,0.9999020157536894,1.0,0.9999020157536894,0.962902075632951,1.0,1.0,1.0,0.9993794331066994,1.0,1.0,1.0,0.9993794331066994,9.798424631057845e-05,0.0,0.0,0.0
F2_84,chr4,0.989668105583469,0.9880132605346674,0.9812305732622766,0.9199577579027016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01033189441653104,0.0,0.011986739465332574,0.0
F2_85,chr4,0.9811162583082476,1.0,0.9811162583082476,0.8571171946021567,1.0,1.0,1.0,0.9373880666075132,1.0,1.0,1.0,0.9719928362628808,0.018883741691752443,0.0,0.0,0.0
F2_86,chr4,1.0,1.0,1.0,0.9917856540176263,1.0,1.0,1.0,0.9917856540176263,1.0,1.0,1.0,0.9917856540176263,0.0,0.0,0.0,0.0
F2_87,chr4,0.9893360478598607,0.9824934813258357,0.9811162583082476,0.9197182408561646,1.0,1.0,1.0,0.9999455643076052,1.0,1.0,1.0,0.9999455643076052,0.010663952140139266,0.0,0.017506518674164306,0.0
F2_88,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,0.9313184869054942,0.9313184869054942,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.06868151309450576
F2_89,chr4,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.0
F2_90,chr4,0.9895537906294399,0.9811162583082476,0.9880132605346674,0.9196855794407277,1.0,1.0,1.0,0.9999564514460841,1.0,1.0,1.0,0.9999564514460841,0.010446209370560067,0.0,0.018883741691752443,0.0
F2_91,chr4,1.0,1.0,1.0,0.999989112861521,1.0,0.9388904917176094,0.9388904917176094,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.06110950828239059
F2_92,chr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_93,chr4,1.0,1.0,1.0,0.9997931443688998,1.0,1.0,1.0,0.9997931443688998,1.0,1.0,1.0,0.9997931443688998,0.0,0.0,0.0,0.0
F2_94,chr4,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.0,0.0,0.0,0.0
F2_95,chr4,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,1.0,1.0,1.0,0.9999945564307605,0.0,0.0,0.0,0.0
F2_96,chr4,1.0,1.0,1.0,0.9914699270017365,1.0,0.963027277725459,0.963027277725459,0.9914699270017365,1.0,1.0,1.0,0.9914699270017365,0.0,0.0,0.0,0.03697272227454096
F2_97,chr4,1.0,1.0,1.0,0.9999836692922816,1.0,0.9913719427554258,0.9913719427554258,0.9999836692922816,1.0,1.0,1.0,0.9999836692922816,0.0,0.0,0.0,0.008628057244574161
F2_98,chr4,0.9865217225630502,1.0,0.9865217225630502,0.9456568482822817,1.0,1.0,1.0,0.999989112861521,1.0,1.0,1.0,0.999989112861521,0.013478277436949848,0.0,0.0,0.0
F2_99,chr4,0.9999945564307605,0.9999945564307605,1.0,0.9968481734103417,1.0,0.8992286462387659,0.8992286462387659,0.9999510078768447,1.0,1.0,1.0,0.9999510078768447,5.443569239482748e-06,0.0,5.443569239482748e-06,0.10077135376123414
F3_0,chr4,0.9890802001056053,1.0,0.9890802001056053,0.9196039259021355,1.0,1.0,1.0,0.999874797907492,1.0,1.0,1.0,0.999874797907492,0.010919799894394733,0.0,0.0,0.0
F3_1,chr4,1.0,1.0,1.0,0.9996407244301944,1.0,0.999738708676505,0.999738708676505,0.9996407244301944,1.0,1.0,1.0,0.9996407244301944,0.0,0.0,0.0,0.0002612913234949499
F3_2,chr4,1.0,1.0,1.0,0.9917965411561053,1.0,1.0,1.0,0.9917965411561053,1.0,1.0,1.0,0.9917965411561053,0.0,0.0,0.0,0.0
F3_3,chr4,1.0,1.0,1.0,0.9997278215380261,1.0,1.0,1.0,0.9997278215380261,1.0,1.0,1.0,0.9997278215380261,0.0,0.0,0.0,0.0
F3_4,chr4,1.0,0.9840666728360451,0.9840666728360451,0.9998149186458577,1.0,1.0,1.0,0.9998149186458577,1.0,1.0,1.0,0.9998149186458577,0.0,0.0,0.015933327163954902,0.0
F3_5,chr4,0.9999673385845631,0.9999673385845631,1.0,0.9953566354387244,1.0,0.9999673385845631,0.9999673385845631,0.9909037958008307,1.0,1.0,1.0,0.9992923359988677,3.266141543689649e-05,0.0,3.266141543689649e-05,3.266141543689649e-05
F3_6,chr4,1.0,1.0,1.0,0.9917910975868658,1.0,0.9755474869762606,0.9755474869762606,0.9917910975868658,1.0,1.0,1.0,0.9917910975868658,0.0,0.0,0.0,0.02445251302373941
F3_7,chr4,1.0,1.0,1.0,0.9816279538167586,1.0,0.9006657485179883,0.9006657485179883,0.9816279538167586,1.0,1.0,1.0,0.9816279538167586,0.0,0.0,0.0,0.09933425148201169
F3_8,chr4,1.0,1.0,1.0,0.9433487749247427,1.0,1.0,1.0,0.9433487749247427,1.0,1.0,1.0,0.9400608591040974,0.0,0.0,0.0,0.0
F3_9,chr4,0.9890802001056053,1.0,0.9890802001056053,0.9116889762279331,1.0,1.0,1.0,0.9919598482332896,1.0,1.0,1.0,0.9919598482332896,0.010919799894394733,0.0,0.0,0.0
F3_10,chr4,1.0,1.0,1.0,0.9999074593229289,1.0,1.0,1.0,0.9999074593229289,1.0,1.0,1.0,0.9999074593229289,0.0,0.0,0.0,0.0
F3_11,chr4,1.0,1.0,1.0,0.9999020157536894,1.0,1.0,1.0,0.9999020157536894,1.0,1.0,1.0,0.9999020157536894,0.0,0.0,0.0,0.0
F3_12,chr4,1.0,1.0,1.0,0.9999237900306472,1.0,1.0,1.0,0.9999237900306472,1.0,1.0,1.0,0.9999237900306472,0.0,0.0,0.0,0.0
