Sample,Contig,Accuracy,Founder_accuracy,Track1_accuracy,Track2_accuracy
F2_5,chr4,1.0,1.0,1.0,1.0
F2_6,chr4,1.0,0.997997997997998,0.997997997997998,1.0
F2_7,chr4,1.0,0.973973973973974,0.973973973973974,1.0
F2_8,chr4,1.0,1.0,1.0,1.0
F2_9,chr4,1.0,0.996996996996997,0.8838838838838838,0.8868868868868869
F2_10,chr4,1.0,0.9379379379379379,0.990990990990991,0.9469469469469469
F2_11,chr4,1.0,1.0,1.0,1.0
F2_12,chr4,1.0,1.0,1.0,1.0
F2_13,chr4,1.0,0.9819819819819819,1.0,0.9819819819819819
F2_14,chr4,1.0,1.0,1.0,1.0
F2_15,chr4,1.0,1.0,1.0,1.0
F2_16,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F2_17,chr4,1.0,1.0,1.0,1.0
F2_18,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F2_19,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F2_20,chr4,1.0,1.0,1.0,1.0
F2_21,chr4,1.0,1.0,1.0,1.0
F2_22,chr4,1.0,0.958958958958959,0.990990990990991,0.9679679679679679
F2_23,chr4,1.0,1.0,1.0,1.0
F2_24,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F2_25,chr4,1.0,1.0,1.0,1.0
F2_26,chr4,1.0,0.9429429429429429,0.998998998998999,0.943943943943944
F2_27,chr4,1.0,1.0,1.0,1.0
F2_28,chr4,1.0,1.0,1.0,1.0
F2_29,chr4,1.0,1.0,1.0,1.0
F2_30,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F2_31,chr4,1.0,1.0,1.0,1.0
F2_32,chr4,1.0,0.997997997997998,1.0,0.997997997997998
F2_33,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F2_34,chr4,1.0,0.990990990990991,1.0,0.990990990990991
F2_35,chr4,1.0,1.0,1.0,1.0
F2_36,chr4,1.0,1.0,1.0,1.0
F2_37,chr4,1.0,0.996996996996997,1.0,0.996996996996997
F2_38,chr4,1.0,1.0,1.0,1.0
F2_39,chr4,1.0,1.0,1.0,1.0
F2_40,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F2_41,chr4,1.0,1.0,1.0,1.0
F2_42,chr4,1.0,0.985985985985986,0.985985985985986,1.0
F2_43,chr4,1.0,1.0,1.0,1.0
F2_44,chr4,1.0,0.990990990990991,1.0,0.990990990990991
F2_45,chr4,1.0,1.0,1.0,1.0
F2_46,chr4,1.0,0.990990990990991,1.0,0.990990990990991
F2_47,chr4,1.0,1.0,1.0,1.0
F2_48,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F2_49,chr4,1.0,1.0,1.0,1.0
F2_50,chr4,1.0,1.0,1.0,1.0
F2_51,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F2_52,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F2_53,chr4,1.0,1.0,1.0,1.0
F2_54,chr4,1.0,0.995995995995996,1.0,0.995995995995996
F2_55,chr4,1.0,0.977977977977978,1.0,0.977977977977978
F2_56,chr4,1.0,1.0,1.0,1.0
F2_57,chr4,1.0,1.0,1.0,1.0
F2_58,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F2_59,chr4,1.0,1.0,1.0,1.0
F2_60,chr4,1.0,1.0,1.0,1.0
F2_61,chr4,1.0,1.0,1.0,1.0
F2_62,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F2_63,chr4,1.0,1.0,1.0,1.0
F2_64,chr4,1.0,1.0,1.0,1.0
F2_65,chr4,1.0,1.0,1.0,1.0
F2_66,chr4,1.0,1.0,1.0,1.0
F2_67,chr4,1.0,1.0,1.0,1.0
F2_68,chr4,1.0,0.977977977977978,0.977977977977978,1.0
F2_69,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F2_70,chr4,1.0,1.0,1.0,1.0
F2_71,chr4,1.0,1.0,1.0,1.0
F2_72,chr4,1.0,1.0,1.0,1.0
F2_73,chr4,1.0,0.993993993993994,0.993993993993994,1.0
F2_74,chr4,1.0,0.984984984984985,1.0,0.984984984984985
F2_75,chr4,1.0,1.0,1.0,1.0
F2_76,chr4,1.0,1.0,1.0,1.0
F2_77,chr4,1.0,1.0,1.0,1.0
F2_78,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F2_79,chr4,1.0,0.990990990990991,1.0,0.990990990990991
F2_80,chr4,1.0,1.0,1.0,1.0
F2_81,chr4,1.0,0.93993993993994,1.0,0.93993993993994
F2_82,chr4,1.0,0.98998998998999,0.990990990990991,0.998998998998999
F2_83,chr4,1.0,1.0,1.0,1.0
F2_84,chr4,1.0,1.0,1.0,1.0
F2_85,chr4,1.0,0.970970970970971,0.970970970970971,1.0
F2_86,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F2_87,chr4,1.0,1.0,1.0,1.0
F2_88,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F2_89,chr4,1.0,1.0,1.0,1.0
F2_90,chr4,1.0,1.0,1.0,1.0
F2_91,chr4,1.0,1.0,1.0,1.0
F2_92,chr4,1.0,1.0,1.0,1.0
F2_93,chr4,1.0,1.0,1.0,1.0
F2_94,chr4,1.0,1.0,1.0,1.0
F2_95,chr4,1.0,1.0,1.0,1.0
F2_96,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F2_97,chr4,1.0,1.0,1.0,1.0
F2_98,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F2_99,chr4,1.0,1.0,1.0,1.0
F3_0,chr4,1.0,0.998998998998999,0.998998998998999,0.998998998998999
F3_1,chr4,1.0,1.0,1.0,1.0
F3_2,chr4,1.0,0.990990990990991,1.0,0.990990990990991
F3_3,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_4,chr4,1.0,1.0,1.0,1.0
F3_5,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_6,chr4,1.0,0.990990990990991,1.0,0.990990990990991
F3_7,chr4,1.0,0.9819819819819819,1.0,0.9819819819819819
F3_8,chr4,1.0,0.93993993993994,1.0,0.93993993993994
F3_9,chr4,1.0,0.991991991991992,0.991991991991992,1.0
F3_10,chr4,1.0,1.0,1.0,1.0
F3_11,chr4,1.0,1.0,1.0,1.0
F3_12,chr4,1.0,1.0,1.0,1.0
F3_13,chr4,1.0,1.0,1.0,1.0
F3_14,chr4,1.0,1.0,1.0,1.0
F3_15,chr4,1.0,1.0,1.0,1.0
F3_16,chr4,1.0,0.9329329329329329,1.0,0.9329329329329329
F3_17,chr4,1.0,1.0,1.0,1.0
F3_18,chr4,1.0,1.0,1.0,1.0
F3_19,chr4,1.0,0.968968968968969,0.977977977977978,0.975975975975976
F3_20,chr4,1.0,1.0,1.0,1.0
F3_21,chr4,1.0,1.0,1.0,1.0
F3_22,chr4,1.0,1.0,1.0,1.0
F3_23,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_24,chr4,1.0,1.0,1.0,1.0
F3_25,chr4,1.0,0.9209209209209209,1.0,0.9209209209209209
F3_26,chr4,1.0,1.0,1.0,1.0
F3_27,chr4,1.0,0.997997997997998,1.0,0.997997997997998
F3_28,chr4,1.0,1.0,1.0,1.0
F3_29,chr4,1.0,1.0,1.0,1.0
F3_30,chr4,1.0,1.0,1.0,1.0
F3_31,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_32,chr4,1.0,0.970970970970971,1.0,0.970970970970971
F3_33,chr4,1.0,1.0,1.0,1.0
F3_34,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_35,chr4,1.0,0.9319319319319319,1.0,0.9319319319319319
F3_36,chr4,1.0,0.996996996996997,1.0,0.996996996996997
F3_37,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_38,chr4,1.0,1.0,1.0,1.0
F3_39,chr4,1.0,0.996996996996997,0.996996996996997,1.0
F3_40,chr4,1.0,0.9319319319319319,1.0,0.9319319319319319
F3_41,chr4,1.0,0.993993993993994,1.0,0.993993993993994
F3_42,chr4,1.0,1.0,1.0,1.0
F3_43,chr4,1.0,0.965965965965966,1.0,0.965965965965966
F3_44,chr4,1.0,1.0,1.0,1.0
F3_45,chr4,1.0,0.9669669669669669,0.9679679679679679,0.998998998998999
F3_46,chr4,1.0,1.0,1.0,1.0
F3_47,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_48,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F3_49,chr4,1.0,0.997997997997998,0.997997997997998,1.0
F3_50,chr4,1.0,1.0,1.0,1.0
F3_51,chr4,1.0,0.997997997997998,0.997997997997998,1.0
F3_52,chr4,1.0,0.975975975975976,0.975975975975976,1.0
F3_53,chr4,1.0,0.948948948948949,0.970970970970971,0.977977977977978
F3_54,chr4,1.0,1.0,1.0,1.0
F3_55,chr4,1.0,1.0,1.0,1.0
F3_56,chr4,1.0,1.0,1.0,1.0
F3_57,chr4,1.0,1.0,1.0,1.0
F3_58,chr4,1.0,0.968968968968969,0.968968968968969,1.0
F3_59,chr4,1.0,1.0,1.0,1.0
F3_60,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_61,chr4,1.0,1.0,1.0,1.0
F3_62,chr4,1.0,1.0,1.0,1.0
F3_63,chr4,1.0,1.0,1.0,1.0
F3_64,chr4,1.0,0.928928928928929,1.0,0.928928928928929
F3_65,chr4,1.0,0.987987987987988,1.0,0.987987987987988
F3_66,chr4,1.0,0.988988988988989,0.990990990990991,0.997997997997998
F3_67,chr4,1.0,1.0,1.0,1.0
F3_68,chr4,1.0,1.0,1.0,1.0
F3_69,chr4,1.0,0.980980980980981,0.980980980980981,1.0
F3_70,chr4,1.0,1.0,1.0,1.0
F3_71,chr4,1.0,0.960960960960961,1.0,0.960960960960961
F3_72,chr4,1.0,0.988988988988989,1.0,0.988988988988989
F3_73,chr4,1.0,0.9429429429429429,0.9429429429429429,0.995995995995996
F3_74,chr4,1.0,0.980980980980981,0.980980980980981,1.0
F3_75,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F3_76,chr4,1.0,1.0,1.0,1.0
F3_77,chr4,1.0,1.0,1.0,1.0
F3_78,chr4,1.0,0.982982982982983,1.0,0.982982982982983
F3_79,chr4,1.0,0.992992992992993,1.0,0.992992992992993
F3_80,chr4,1.0,1.0,1.0,1.0
F3_81,chr4,1.0,0.960960960960961,1.0,0.960960960960961
F3_82,chr4,1.0,0.960960960960961,0.986986986986987,0.973973973973974
F3_83,chr4,1.0,1.0,1.0,1.0
F3_84,chr4,1.0,0.980980980980981,1.0,0.980980980980981
F3_85,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F3_86,chr4,1.0,0.990990990990991,1.0,0.990990990990991
F3_87,chr4,1.0,0.8738738738738738,0.8738738738738738,1.0
F3_88,chr4,1.0,0.997997997997998,1.0,0.997997997997998
F3_89,chr4,1.0,1.0,1.0,1.0
F3_90,chr4,1.0,1.0,1.0,1.0
F3_91,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_92,chr4,1.0,1.0,1.0,1.0
F3_93,chr4,1.0,0.950950950950951,0.950950950950951,1.0
F3_94,chr4,1.0,0.975975975975976,1.0,0.975975975975976
F3_95,chr4,1.0,0.992992992992993,1.0,0.992992992992993
F3_96,chr4,1.0,0.933933933933934,0.933933933933934,1.0
F3_97,chr4,1.0,0.997997997997998,0.997997997997998,1.0
F3_98,chr4,1.0,1.0,1.0,1.0
F3_99,chr4,1.0,1.0,1.0,1.0
F3_100,chr4,1.0,0.975975975975976,0.975975975975976,0.998998998998999
F3_101,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_102,chr4,1.0,1.0,1.0,1.0
F3_103,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_104,chr4,1.0,1.0,1.0,1.0
F3_105,chr4,1.0,1.0,1.0,1.0
F3_106,chr4,1.0,0.996996996996997,1.0,0.996996996996997
F3_107,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_108,chr4,1.0,0.8468468468468469,0.998998998998999,0.8478478478478478
F3_109,chr4,1.0,0.9469469469469469,0.9469469469469469,1.0
F3_110,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_111,chr4,1.0,1.0,1.0,1.0
F3_112,chr4,1.0,1.0,1.0,1.0
F3_113,chr4,1.0,1.0,1.0,1.0
F3_114,chr4,1.0,1.0,1.0,1.0
F3_115,chr4,1.0,1.0,1.0,1.0
F3_116,chr4,1.0,1.0,1.0,1.0
F3_117,chr4,1.0,1.0,1.0,1.0
F3_118,chr4,1.0,1.0,1.0,1.0
F3_119,chr4,1.0,0.975975975975976,0.975975975975976,1.0
F3_120,chr4,1.0,0.9469469469469469,1.0,0.9469469469469469
F3_121,chr4,1.0,1.0,1.0,1.0
F3_122,chr4,1.0,0.965965965965966,0.998998998998999,0.9669669669669669
F3_123,chr4,1.0,0.985985985985986,0.985985985985986,1.0
F3_124,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F3_125,chr4,1.0,0.9719719719719719,0.993993993993994,0.977977977977978
F3_126,chr4,1.0,1.0,1.0,1.0
F3_127,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F3_128,chr4,1.0,0.997997997997998,0.997997997997998,1.0
F3_129,chr4,1.0,0.998998998998999,0.998998998998999,0.998998998998999
F3_130,chr4,1.0,1.0,1.0,1.0
F3_131,chr4,1.0,1.0,1.0,1.0
F3_132,chr4,1.0,1.0,1.0,1.0
F3_133,chr4,1.0,0.994994994994995,0.994994994994995,1.0
F3_134,chr4,1.0,1.0,1.0,1.0
F3_135,chr4,1.0,0.965965965965966,1.0,0.965965965965966
F3_136,chr4,1.0,1.0,1.0,1.0
F3_137,chr4,1.0,0.9769769769769769,0.9769769769769769,1.0
F3_138,chr4,1.0,1.0,1.0,1.0
F3_139,chr4,1.0,0.9769769769769769,1.0,0.9769769769769769
F3_140,chr4,1.0,1.0,1.0,1.0
F3_141,chr4,1.0,1.0,1.0,1.0
F3_142,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_143,chr4,1.0,0.954954954954955,0.9569569569569569,0.997997997997998
F3_144,chr4,1.0,1.0,1.0,1.0
F3_145,chr4,1.0,0.98998998998999,0.990990990990991,0.998998998998999
F3_146,chr4,1.0,1.0,1.0,1.0
F3_147,chr4,1.0,0.991991991991992,1.0,0.991991991991992
F3_148,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F3_149,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_150,chr4,1.0,0.973973973973974,0.973973973973974,1.0
F3_151,chr4,1.0,0.992992992992993,1.0,0.992992992992993
F3_152,chr4,1.0,0.9229229229229229,1.0,0.9229229229229229
F3_153,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_154,chr4,1.0,1.0,1.0,1.0
F3_155,chr4,1.0,1.0,1.0,1.0
F3_156,chr4,1.0,1.0,1.0,1.0
F3_157,chr4,1.0,1.0,1.0,1.0
F3_158,chr4,1.0,1.0,1.0,1.0
F3_159,chr4,1.0,1.0,1.0,1.0
F3_160,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_161,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_162,chr4,1.0,0.9419419419419419,0.9459459459459459,0.995995995995996
F3_163,chr4,1.0,0.9209209209209209,0.990990990990991,0.92992992992993
F3_164,chr4,1.0,1.0,1.0,1.0
F3_165,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F3_166,chr4,1.0,0.995995995995996,1.0,0.995995995995996
F3_167,chr4,1.0,0.9129129129129129,0.913913913913914,0.998998998998999
F3_168,chr4,1.0,1.0,1.0,1.0
F3_169,chr4,1.0,0.991991991991992,0.998998998998999,0.992992992992993
F3_170,chr4,1.0,1.0,1.0,1.0
F3_171,chr4,1.0,1.0,1.0,1.0
F3_172,chr4,1.0,1.0,1.0,1.0
F3_173,chr4,1.0,1.0,1.0,1.0
F3_174,chr4,1.0,0.98998998998999,0.998998998998999,0.990990990990991
F3_175,chr4,1.0,1.0,1.0,1.0
F3_176,chr4,1.0,1.0,1.0,1.0
F3_177,chr4,1.0,1.0,1.0,1.0
F3_178,chr4,1.0,1.0,1.0,1.0
F3_179,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F3_180,chr4,1.0,0.9379379379379379,0.9469469469469469,0.990990990990991
F3_181,chr4,1.0,1.0,1.0,1.0
F3_182,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F3_183,chr4,1.0,1.0,1.0,1.0
F3_184,chr4,1.0,1.0,1.0,1.0
F3_185,chr4,1.0,1.0,1.0,1.0
F3_186,chr4,1.0,0.9769769769769769,0.990990990990991,0.985985985985986
F3_187,chr4,1.0,1.0,1.0,1.0
F3_188,chr4,1.0,1.0,1.0,1.0
F3_189,chr4,1.0,0.993993993993994,0.993993993993994,1.0
F3_190,chr4,1.0,1.0,1.0,1.0
F3_191,chr4,1.0,0.9569569569569569,0.998998998998999,0.9579579579579579
F3_192,chr4,1.0,0.9329329329329329,0.8808808808808809,0.8798798798798799
F3_193,chr4,1.0,0.990990990990991,1.0,0.990990990990991
F3_194,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_195,chr4,1.0,1.0,1.0,1.0
F3_196,chr4,1.0,0.997997997997998,0.997997997997998,1.0
F3_197,chr4,1.0,1.0,1.0,1.0
F3_198,chr4,1.0,0.998998998998999,1.0,0.998998998998999
F3_199,chr4,1.0,1.0,1.0,1.0
F1_0,chr5,1.0,1.0,1.0,1.0
F1_1,chr5,1.0,1.0,1.0,1.0
F1_2,chr5,1.0,1.0,1.0,1.0
F1_3,chr5,1.0,1.0,1.0,1.0
F1_4,chr5,1.0,1.0,1.0,1.0
F1_5,chr5,1.0,1.0,1.0,1.0
F1_6,chr5,1.0,1.0,1.0,1.0
F1_7,chr5,1.0,1.0,1.0,1.0
F1_8,chr5,1.0,1.0,1.0,1.0
F1_9,chr5,1.0,1.0,1.0,1.0
F2_0,chr5,1.0,1.0,1.0,1.0
F2_1,chr5,1.0,0.9039039039039038,1.0,0.9039039039039038
F2_2,chr5,1.0,0.998998998998999,1.0,0.998998998998999
F2_3,chr5,1.0,1.0,1.0,1.0
F2_4,chr5,1.0,0.7467467467467468,0.7947947947947948,0.9519519519519519
F2_5,chr5,1.0,0.960960960960961,0.960960960960961,1.0
F2_6,chr5,1.0,1.0,1.0,1.0
F2_7,chr5,1.0,0.8738738738738738,0.8738738738738738,1.0
F2_8,chr5,1.0,0.8808808808808809,1.0,0.8808808808808809
F2_9,chr5,1.0,1.0,1.0,1.0
F2_10,chr5,1.0,1.0,1.0,1.0
F2_11,chr5,1.0,1.0,1.0,1.0
F2_12,chr5,1.0,1.0,1.0,1.0
F2_13,chr5,1.0,1.0,1.0,1.0
F2_14,chr5,1.0,1.0,1.0,1.0
F2_15,chr5,1.0,1.0,1.0,1.0
F2_16,chr5,1.0,1.0,1.0,1.0
F2_17,chr5,1.0,1.0,1.0,1.0
F2_18,chr5,1.0,0.91991991991992,1.0,0.91991991991992
F2_19,chr5,1.0,1.0,1.0,1.0
F2_20,chr5,1.0,1.0,1.0,1.0
F2_21,chr5,1.0,1.0,1.0,1.0
F2_22,chr5,1.0,1.0,1.0,1.0
F2_23,chr5,1.0,1.0,1.0,1.0
F2_24,chr5,1.0,0.997997997997998,1.0,0.997997997997998
F2_25,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F2_26,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F2_27,chr5,1.0,1.0,1.0,1.0
F2_28,chr5,1.0,1.0,1.0,1.0
F2_29,chr5,1.0,0.8888888888888888,0.8888888888888888,1.0
F2_30,chr5,1.0,1.0,1.0,1.0
F2_31,chr5,1.0,1.0,1.0,1.0
F2_32,chr5,1.0,1.0,1.0,1.0
F2_33,chr5,1.0,0.998998998998999,1.0,0.998998998998999
F2_34,chr5,1.0,1.0,1.0,1.0
F2_35,chr5,1.0,1.0,1.0,1.0
F2_36,chr5,1.0,1.0,1.0,1.0
F2_37,chr5,1.0,1.0,1.0,1.0
F2_38,chr5,1.0,0.8948948948948949,0.8948948948948949,1.0
F2_39,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F2_40,chr5,1.0,1.0,1.0,1.0
F2_41,chr5,1.0,1.0,1.0,1.0
F2_42,chr5,1.0,0.8078078078078078,0.8528528528528528,0.954954954954955
F2_43,chr5,1.0,1.0,1.0,1.0
F2_44,chr5,1.0,0.990990990990991,0.990990990990991,1.0
F2_45,chr5,1.0,1.0,1.0,1.0
F2_46,chr5,1.0,1.0,1.0,1.0
F2_47,chr5,1.0,1.0,1.0,1.0
F2_48,chr5,1.0,1.0,1.0,1.0
F2_49,chr5,1.0,1.0,1.0,1.0
F2_50,chr5,1.0,0.8728728728728729,1.0,0.8728728728728729
F2_51,chr5,1.0,1.0,1.0,1.0
F2_52,chr5,1.0,0.980980980980981,1.0,0.980980980980981
F2_53,chr5,1.0,1.0,1.0,1.0
F2_54,chr5,1.0,1.0,1.0,1.0
F2_55,chr5,1.0,0.7197197197197197,1.0,0.7197197197197197
F2_56,chr5,1.0,1.0,1.0,1.0
F2_57,chr5,1.0,1.0,1.0,1.0
F2_58,chr5,1.0,1.0,1.0,1.0
F2_59,chr5,1.0,1.0,1.0,1.0
F2_60,chr5,1.0,1.0,1.0,1.0
F2_61,chr5,1.0,1.0,1.0,1.0
F2_62,chr5,1.0,0.9769769769769769,0.9769769769769769,1.0
F2_63,chr5,1.0,1.0,1.0,1.0
F2_64,chr5,1.0,1.0,1.0,1.0
F2_65,chr5,1.0,1.0,1.0,1.0
F2_66,chr5,1.0,1.0,1.0,1.0
F2_67,chr5,1.0,1.0,1.0,1.0
F2_68,chr5,1.0,1.0,1.0,1.0
F2_69,chr5,1.0,1.0,1.0,1.0
F2_70,chr5,1.0,1.0,1.0,1.0
F2_71,chr5,1.0,1.0,1.0,1.0
F2_72,chr5,1.0,1.0,1.0,1.0
F2_73,chr5,1.0,1.0,1.0,1.0
F2_74,chr5,1.0,1.0,1.0,1.0
F2_75,chr5,1.0,1.0,1.0,1.0
F2_76,chr5,1.0,0.9369369369369369,1.0,0.9369369369369369
F2_77,chr5,1.0,1.0,1.0,1.0
F2_78,chr5,1.0,0.8978978978978979,0.8978978978978979,1.0
F2_79,chr5,1.0,1.0,1.0,1.0
F2_80,chr5,1.0,1.0,1.0,1.0
F2_81,chr5,1.0,1.0,1.0,1.0
F2_82,chr5,1.0,0.98998998998999,1.0,0.98998998998999
F2_83,chr5,1.0,0.97997997997998,1.0,0.97997997997998
F2_84,chr5,1.0,1.0,1.0,1.0
F2_85,chr5,1.0,1.0,1.0,1.0
F2_86,chr5,1.0,1.0,1.0,1.0
F2_87,chr5,1.0,1.0,1.0,1.0
F2_88,chr5,1.0,1.0,1.0,1.0
F2_89,chr5,1.0,1.0,1.0,1.0
F2_90,chr5,1.0,0.9569569569569569,0.9569569569569569,1.0
F2_91,chr5,1.0,1.0,1.0,1.0
F2_92,chr5,1.0,0.970970970970971,0.970970970970971,1.0
F2_93,chr5,1.0,1.0,1.0,1.0
F2_94,chr5,1.0,0.8688688688688688,0.8688688688688688,1.0
F2_95,chr5,1.0,1.0,1.0,1.0
F2_96,chr5,1.0,0.996996996996997,0.996996996996997,1.0
F2_97,chr5,1.0,1.0,1.0,1.0
F2_98,chr5,1.0,1.0,1.0,1.0
F2_99,chr5,1.0,1.0,1.0,1.0
F3_0,chr5,1.0,0.98998998998999,1.0,0.98998998998999
F3_1,chr5,1.0,0.996996996996997,0.996996996996997,1.0
F3_2,chr5,1.0,1.0,1.0,1.0
F3_3,chr5,1.0,1.0,1.0,1.0
F3_4,chr5,1.0,0.990990990990991,1.0,0.990990990990991
F3_5,chr5,1.0,0.8528528528528528,1.0,0.8528528528528528
F3_6,chr5,1.0,1.0,1.0,1.0
F3_7,chr5,1.0,1.0,1.0,1.0
F3_8,chr5,1.0,0.8838838838838838,0.8838838838838838,1.0
F3_9,chr5,1.0,1.0,1.0,1.0
F3_10,chr5,1.0,1.0,1.0,1.0
F3_11,chr5,1.0,1.0,1.0,1.0
F3_12,chr5,1.0,1.0,1.0,1.0
F3_13,chr5,1.0,0.995995995995996,0.995995995995996,1.0
F3_14,chr5,1.0,1.0,1.0,1.0
F3_15,chr5,1.0,1.0,1.0,1.0
F3_16,chr5,1.0,1.0,1.0,1.0
F3_17,chr5,1.0,1.0,1.0,1.0
F3_18,chr5,1.0,1.0,1.0,1.0
F3_19,chr5,1.0,1.0,1.0,1.0
F3_20,chr5,1.0,1.0,1.0,1.0
F3_21,chr5,1.0,1.0,1.0,1.0
F3_22,chr5,1.0,1.0,1.0,1.0
F3_23,chr5,1.0,1.0,1.0,1.0
F3_24,chr5,1.0,1.0,1.0,1.0
F3_25,chr5,1.0,0.8528528528528528,0.8528528528528528,1.0
F3_26,chr5,1.0,0.91991991991992,0.91991991991992,0.998998998998999
F3_27,chr5,1.0,1.0,1.0,1.0
F3_28,chr5,1.0,1.0,1.0,1.0
F3_29,chr5,1.0,1.0,1.0,1.0
F3_30,chr5,1.0,1.0,1.0,1.0
F3_31,chr5,1.0,1.0,1.0,1.0
F3_32,chr5,1.0,0.8728728728728729,0.998998998998999,0.8738738738738738
F3_33,chr5,1.0,1.0,1.0,1.0
F3_34,chr5,1.0,1.0,1.0,1.0
F3_35,chr5,1.0,0.8828828828828829,1.0,0.8828828828828829
F3_36,chr5,1.0,0.990990990990991,1.0,0.990990990990991
F3_37,chr5,1.0,0.914914914914915,0.9129129129129129,0.997997997997998
F3_38,chr5,1.0,1.0,1.0,1.0
F3_39,chr5,1.0,1.0,0.985985985985986,0.985985985985986
F3_40,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F3_41,chr5,1.0,1.0,1.0,1.0
F3_42,chr5,1.0,0.933933933933934,1.0,0.933933933933934
F3_43,chr5,1.0,1.0,1.0,1.0
F3_44,chr5,1.0,0.8728728728728729,0.998998998998999,0.8738738738738738
F3_45,chr5,1.0,0.7017017017017017,1.0,0.7017017017017017
F3_46,chr5,1.0,1.0,1.0,1.0
F3_47,chr5,1.0,0.98998998998999,0.98998998998999,1.0
F3_48,chr5,1.0,1.0,1.0,1.0
F3_49,chr5,1.0,1.0,1.0,1.0
F3_50,chr5,1.0,1.0,1.0,1.0
F3_51,chr5,1.0,1.0,1.0,1.0
F3_52,chr5,1.0,0.9469469469469469,0.9469469469469469,1.0
F3_53,chr5,1.0,1.0,1.0,1.0
F3_54,chr5,1.0,1.0,1.0,1.0
F3_55,chr5,1.0,1.0,1.0,1.0
F3_56,chr5,1.0,0.960960960960961,0.960960960960961,1.0
F3_57,chr5,1.0,1.0,1.0,1.0
F3_58,chr5,1.0,0.996996996996997,1.0,0.996996996996997
F3_59,chr5,1.0,0.978978978978979,0.978978978978979,1.0
F3_60,chr5,1.0,0.998998998998999,1.0,0.998998998998999
F3_61,chr5,1.0,0.8998998998998999,0.8998998998998999,1.0
F3_62,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F3_63,chr5,1.0,1.0,1.0,1.0
F3_64,chr5,1.0,0.9359359359359359,0.9359359359359359,1.0
F3_65,chr5,1.0,1.0,1.0,1.0
F3_66,chr5,1.0,1.0,1.0,1.0
F3_67,chr5,1.0,0.8728728728728729,0.8728728728728729,1.0
F3_68,chr5,1.0,0.997997997997998,1.0,0.997997997997998
F3_69,chr5,1.0,1.0,1.0,1.0
F3_70,chr5,1.0,0.9369369369369369,0.9369369369369369,1.0
F3_71,chr5,1.0,0.9269269269269269,1.0,0.9269269269269269
F3_72,chr5,1.0,1.0,1.0,1.0
F3_73,chr5,1.0,1.0,1.0,1.0
F3_74,chr5,1.0,1.0,1.0,1.0
F3_75,chr5,1.0,0.995995995995996,1.0,0.995995995995996
F3_76,chr5,1.0,1.0,1.0,1.0
