ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,ForcedCompletionEdge,EdgeBootstrapFraction,EdgeAlternatives95,ChildReportedParentCount,ChildExactPairStableAtTierA,ChildExactPairStableAtTierB,ChildEvidenceStatus,ChildEvidenceTier,ParentCountMAPState,ParentCountStable,RawTwoParentVsReducedLoglik,Caveat
fTroMau1,2021cicX11218980,father,M,G0,fTroAst49,2021cicX13611464,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,774928.5315063216,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal29,2021cicX11218977,mother,F,G0,fTroAst49,2021cicX13611464,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal29:1.000,2,False,False,exact_pair_stable,,,False,774928.5315063216,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst55,2021cicX13611465,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,348064.9893190968,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal29,2021cicX11218977,mother,F,G0,fTroAst55,2021cicX13611465,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal29:1.000,2,False,False,exact_pair_stable,,,False,348064.9893190968,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst12,2021cicX13611466,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,736395.5359774025,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst12,2021cicX13611466,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,exact_pair_stable,,,False,736395.5359774025,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst19,2021cicX13611467,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,756767.9222523693,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst19,2021cicX13611467,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,exact_pair_stable,,,False,756767.9222523693,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst26,2021cicX13611468,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,766972.4675828663,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst26,2021cicX13611468,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,exact_pair_stable,,,False,766972.4675828663,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst32,2021cicX13611469,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,761239.9307659771,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst32,2021cicX13611469,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,exact_pair_stable,,,False,761239.9307659771,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst38,2021cicX13611470,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,737368.1361286824,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst38,2021cicX13611470,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,exact_pair_stable,,,False,737368.1361286824,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst44,2021cicX13611471,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,748417.8837821716,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst44,2021cicX13611471,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,exact_pair_stable,,,False,748417.8837821716,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst50,2021cicX13611472,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,805389.1083814614,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst50,2021cicX13611472,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,exact_pair_stable,,,False,805389.1083814614,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst56,2021cicX13611473,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,467116.44977973145,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst56,2021cicX13611473,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,exact_pair_stable,,,False,467116.44977973145,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
